北京麦特文化发展有限公司,2067.78;2526.58;412.98,3
大盛国际传媒(上海)有限公司,2526.58;1541.2,2
东阳影响力电影发行有限公司,412.98,1
北京美丽雨文化传媒有限公司,24.93,1
北京名雅飞天影视文化传播有限公司,38.52,1
北京派格太合泛在文化传媒有限公司,2588.89,1
北京七宏佳艺文化发展有限公司,49.26,1
海南七宏佳艺文化传媒有限公司,49.26,1
北京梦想时刻影视文化传媒有限公司,49.26,1
北京奇天大地影视文化传播有限公司,83.86,1
北京奇天大地影视文化传播有限公司影视,83.86,1
北京乾坤星光文化传播有限公司,525.9;629.77;67.83,3
火山石（北京）影视文化有限公司,525.9;629.77;67.83;19.26,4
鑫岳影业,525.9;629.77;55.34;67.83;80.92;80.92;2362.82;580.3;394.45;377.02;49.67;233.63;507.6;374.0;374.0;853.99,16
深圳市大方影逸科技有限公司,525.9;629.77;853.99,3
广州星伯乐文化传播有限公司,525.9;629.77;162.22;4104.79;134.98;139.09;65.26;861.57,8
北京益泰东方文化传媒有限公司,525.9,1
武汉泓河院线投资有限公司,629.77,1
迅雷看看,629.77,1
北京锐奇伟业国际文化传媒有限公司,251.86,1
北京瑞博阳光文化传播有限公司,10.65;3.56,2
ifg星图传媒,3.56,1
北京瑞盛太合文化传媒有限公司,233.05,1
北京盛世华锐电影投资管理有限公司,202.99;171.45,2
北京盛世华映影视文化传播有限公司,18.64;22.62,2
北京中博巨石传媒,18.64,1
北京盛世翔和国际影视文化传播有限公司,136.2,1
北京拾月国际影视文化传媒有限公司,2.65;103.39,2
北京中高精彩文化传媒有限公司,103.39,1
北京世纪喜讯文化发展有限公司,36.32,1
国盛新影（北京）影视发行有限公司,36.32;50.1;7.29;426.11,4
北京市文隆顺文化传播有限公司,55.34,1
山西新晋界文化传播公司,271.8,1
深圳市九州大观文化传媒公司,271.8,1
中影（上海）国际文化传媒有限公司,607.6;607.6,2
北京合瑞影业文化有限公司,607.6;607.6,2
北京泰阁映画影视发行有限公司,308.47,1
北京天子安管理投资有限公司,23.49;23.29,2
北京芒格投资管理有限公司,23.49;23.29,2
北京众合千澄影视文化传媒有限公司,23.49;23.29,2
北京众合千澄文化有限公司,23.49;23.29,2
北京万龙飞腾影视文化传媒有限公司,24.54,1
北京万众灿烂影视文化传播有限公司,631.55,1
北京星河联盟影视传媒有限公司,631.55;3188.19;14383.14,3
永乐影业,631.55;3756.88;800.99,3
澳洲极光影业公司,631.55,1
霍尔果斯嘉博电影发行有限公司,274.65,1
