date,box,name_meta,moviename,stars,faxing,zhizuo,daoyan,zhizuor,theme
1/7/2015,63.99,默守那份情,默守那份情,黄奕;金巧巧;王劲松;果静林;贺刚;王璐瑶;谢苗;毛孩;程媛媛;钟秋;陈玥丞;张笑君;,北京九州同映数字电影院线有限公司;闻影天下（深圳）文化传媒有限公司;北京中影华夏影视文化传媒有限公司;,北京九州同映数字电影院线有限公司;闻影天下（深圳）文化传媒有限公司;北京中影华夏影视文化传媒有限公司;,曾剑锋;,,爱情
14/2/2016,1333.82,谋杀似水年华,谋杀似水年华,寇振海;林雪;潘虹;黄觉;杨颖;郝蕾;尹铸胜;张超;热依扎;阮经天;,五洲电影发行有限公司;万达影业（青岛）有限公司;,英皇电影有限公司;深圳市腾讯视频文化传播有限公司;电广传媒影业(北京)有限公司;爱奇艺影业（北京）有限公司;北京新京报传媒有限责任公司;万达影业（青岛）有限公司;北京谷天传媒有限责任公司;万达影视传媒有限公司;,陈果;,,爱情/悬疑/犯罪
8/3/2015,11.19,母亲的梦想,母亲的梦想,邵峰;曲江涛;赵铁人;曲海峰;胡大中;关丹莉;王丽媛;,北京金亿乾坤影视文化传媒有限公司;深圳市莱科文化科技有限公司;,北京大华影语文化传播有限公司;,胡大中;,,剧情/家庭
6/3/2015,27499.38,木星上行,木星上行,蒂姆·康诺利;大卫·阿贾拉;玛利亚·多耶·肯尼迪;裴斗娜;爱德华·霍格;凯伦·安德森;埃迪·雷德梅恩;蒂姆·皮戈特-史密斯;克里斯蒂娜·科尔;奇克·盖瑞;埃里克·伊恩;米拉·库妮丝;查宁·塔图姆;道格拉斯·布斯;哈泽尔·德让;肖恩·宾;内森·盖斯特;詹姆斯·达西;特瑞·吉列姆;,华夏电影发行有限责任公司;,威秀影业;,安迪·沃卓斯基;,,科幻/动作/冒险
18/10/2013,19.87,目标战,目标战,聂远;刘之冰;吴其江;宁宁;,,八一电影制片厂;济南军区政治部电视艺术中心;,宁海强;,,动作/战争
18/9/2015,187.19,墓穴迷城,墓穴迷城,彭波;杜玉明;吕聿来;黎一墨;谢君豪;张睿家;时诗;张陆;何佩瑜;,华夏电影发行有限责任公司;,华夏电影发行有限责任公司;北方联合影视集团有限公司;北京华映世纪民族电影电视剧制作中心;中广文博（北京）投资有限公司;北京一声春雷影业有限公司;,宁敬武;,,惊悚
10/3/2016,491.91,哪一天我们会飞,哪一天我们会飞,赵学而;林子聪;杨千嬅;林海峰;苏丽珊;乔宝宝;,寰亚影视发行（香港）有限公司;华夏电影发行有限责任公司;,香港寰亚电影有限公司;,黄修平;,,爱情/剧情
12/8/2016,3649.47,那件疯狂的小事叫爱情,那件疯狂的小事叫爱情,何炅;杜海涛;谢霆锋;徐仁国;钟欣潼;陈伟霆;唐艺昕;郑秀妍;隋凯;索朗尼玛;孙怡;,华夏电影发行有限责任公司;五洲电影发行有限公司;,英皇电影有限公司;英皇娱乐集团有限公司;一壹国际影视文化传媒（北京）有限公司;英皇（北京）文化发展有限公司;湖南芒果娱乐有限公司;万达影视传媒有限公司;千里同乐影视文化传媒（北京）有限公司;浙江乐颂文化传媒有限公司;英皇电影;,邹佡;,霍汶希;,爱情/喜剧
24/12/2014,1324.66,男人不可以穷,男人不可以穷,翟天临;赵荣;邱晔;陈学文;李璨琛;谢天华;廖启智;关宝慧;田启文;洪天明;邓丽欣;黄智贤;吴浩康;陈嘉桓;陆永;徐伟栋;金刚;张俊杰;卢宛茵;周定宇;林敏骢;龚慈恩;姜皓文;c君;王祖蓝;陈伟霆;许绍雄;黄宗泽;,上海凯羿影视传播有限公司;上海亚洲电视艺术中心;钱冠金融信息服务（上海）有限公司;,香港国艺影视制作有限公司;上海凯羿影视传播有限公司;上海亚洲电视艺术中心;广州中喜企业管理咨询有限公司;佳景丽音文化传播有限公司;上海香蕉影画影视文化传媒有限公司;,钟澍佳;,,喜剧/励志
31/7/2015,18.64,男人制造,男人制造,涓子;刘骐;罗家英;赵雅淇;陈市;王飞鸿;郭金杰;,北京盛世华映影视文化传播有限公司;北京中博巨石传媒;,广州盛世华映文化传播有限公司;贵州盛世华映传媒有限公司;贵州省春晖行动发展中心;广州秀天下文化传播有限公司;南宁暄宜广告文化传播有限公司;北京中博巨石文化传媒有限公司;共青团贵州省委;共青团黔东南州委;中共锦屏县委;贵州银幕文化传媒;贵州三影多彩文化传媒有限公司;,陶盟喜;,,喜剧
6/5/2016,30.2,男神抱抱,男神抱抱,天悦;荣梓希;杨彤;史元庭;刘伟;何云伟;,北京中外世纪影视文化传播有限公司;,六合华纳（北京）文化传媒有限公司;江西尚世星河影视传媒有限公司;鑫奕祥龙国际文化传媒（北京）有限公司;宁波市暴风动漫有限公司;,李小军;,,喜剧/爱情
2/9/2015,821.88,男神时代,男神时代,李菲儿;李贤宰;任言恺;郑媛元;丹尼斯·凯恩;奥密兹·苏查拉特;李志荟;刘智福;刘智满;刘智堂;,上海电影股份有限公司影视发行分公司四海电影发行联盟;天津华谊兄弟卖座网电影发行有限公司;,广州桦森影视有限公司;广州文化产业投资管理有限公司;东莞立生投资有限公司;,徐正超;,,爱情/喜剧
23/6/2016,100.87,南口1937,南口1937,孙看;孙洪涛;谢芳;杜旭东;刘继忠;邵万林;刘忠元;张勇手;梅俪儿;宋维芝;,华夏电影发行有限责任公司;指点影业（北京）有限公司;,中国电影家协会;北京华都新雨影视文化发展有限公司;,朱丹;,,战争
4/3/2016,7.43,你是不是我的爱人,你是不是我的爱人,天悦;魏莲峰;戚九洲;张京生;高川;洛嘉;刘欣芬;周长峰;,华夏电影发行有限责任公司;,北京申开影视文化有限公司;,王鼎;李红翔;陈雨田;,,爱情/励志
8/6/2013,743.89,逆光飞翔,逆光飞翔,尹馨;张榕容;纳豆;张怀秋;黄连煜;黄裕翔;谢侃均;黄采仪;柯淑勤;李烈;许芳宜;,银都电影发行有限公司;,香港银都机构有限公司;泽东电影公司;,张荣吉;,,爱情
7/3/2013,7185.6,逆世界,,,,,,,
6/9/2013,18.56,逆袭,逆袭,王凯;张帆;刘晓晔;张立昕;韩鹏翼;,华夏电影发行有限责任公司;,国家新闻出版广电总局电影卫星频道节目制作中心;华夏电影发行有限责任公司;浩安（北京）影视文化传媒有限公司;,安战军;,,喜剧
8/2/2016,3424.78,年兽大作战,年兽大作战,郭涛;陶虹;张一白;熊乃瑾;周冬雨;雷佳音;郭子睿;,天津猫眼文化传媒有限公司;,合一影业有限公司;北京麦特文化发展有限公司;北京摩天轮文化传媒有限公司;北京华盖映月影视文化投资管理有限公司;东阳坏猴子影视文化传播有限公司;天津猫眼文化传媒有限公司;西藏一格万象影视传媒有限公司;,张扬;,,动画/喜剧
30/4/2015,1353.3,念念,念念,梁洛施;张孝全;李心洁;柯宇纶;,,松泽国际影业;,张艾嘉;,,爱情/家庭
19/4/2013,164.2,柠檬,柠檬,刘仪伟;王迅;李伯清;金莎;谭杰希;彭登怀;立威廉;沈伐;黄斐;洪晓熙;金沙;,北京紫禁城三联影视发行有限公司;北京航美影视文化有限公司;,北京紫禁城三联影视发行有限公司;一九零五（北京）网络科技有限公司;北京尚心印象文化发展有限公司;北京航美影视文化有限公司;成都星娱影视文化发展有限公司;北京奇天大地影视文化传播有限公司;深圳平凡文化传播有限公司;四川太平洋文化传播有限公司;峨眉电影集团有限公司;,章家瑞;,,爱情/喜剧
22/8/2013,50.1,牛胆神偷,牛胆神偷,苗圃;英达;李梦男;颜丙燕;胡明;,国盛新影（北京）影视发行有限公司;,北京盛世华锐电影投资管理有限公司;上海红地毯文化传播有限公司;山西飞播影视文化传媒有限公司;,冯自立;,,喜剧
15/4/2016,949.3,纽约纽约,纽约纽约,苗侨伟;袁文康;杜鹃;杨旭文;是安;黄龄;叶童;欧阳靖;阮经天;马妍婷;邵汶;彼得·格林纳;,华谊兄弟传媒股份有限公司;中国电影集团公司;,中国电影合作制片公司;华谊兄弟传媒股份有限公司;北京一响天开文化传媒有限公司;华谊兄弟国际有限公司;东阳向上影业有限公司;,罗冬;,关锦鹏;,爱情
10/1/2014,177.31,怒放之青春再见,怒放之青春再见,潘粤明;刘孜;杜海涛;秦昊;吕聿来;张晓晨;温心;王啸坤;韩秋池;,北京光线影业有限公司;,浙江东阳天娱影视文化有限公司;北京麦特文化发展有限公司;北京影艺通影视文化传媒有限公司;e美影业;北京传幕影视文化有限公司;爱时光（北京）文化传媒有限公司;北京亦美互动传媒广告有限公司;,Gengxu Lu ;,,音乐/爱情/青春
20/6/2014,192.88,虐面人之死灵面膜,虐面人之死灵面膜,舒耀瑄;蒲巴甲;程媛媛;于彭;韩丹彤;刘陆;向鼎;,北京帧画面影视文化传播有限公司;,北京凯视芳华文化传播有限公司;陕西龙品文化传媒有限公司;,吴国勇;,,惊悚/悬疑
12/8/2016,1227.2,诺亚方舟漂流记,诺亚方舟漂流记,卡鲁姆?马龙尼;卡鲁姆?马龙尼;克里斯蒂安·乌蒙;克里斯蒂安·乌蒙;卡嘉·瑞曼;卡嘉·瑞曼;德莫特?马格尼斯;德莫特?马格尼斯;,八一电影制片厂;八一电影制片厂;Eagle Pictures ;Eagle Pictures ;Senator Film ;Senator Film ;Universal Pictures International ;Universal Pictures International ;Entertainment One ;Entertainment One ;bf Distribution ;bf Distribution ;eOne Films ;eOne Films ;Global Screen ;,Ulysses Filmproduktion ;Ulysses Filmproduktion ;Fabrique d'Images ;Fabrique d'Images ;Skyline Entertainment ;Skyline Entertainment ;Moetion Films ;Moetion Films ;,托比·格恩柯尔;托比·格恩柯尔;Sean McCormack ;Sean McCormack ;,Emely Christians ;Emely Christians ;Jan Goossen ;Jan Goossen ;Moe Honan ;Moe Honan ;Viola Lütten ;Viola Lütten ;Mark Mertens ;Mark Mertens ;Jean-Marie Musique ;Jean-Marie Musique ;Christine Parisse ;Christine Parisse ;Maite Wokoeck ;Maite Wokoeck ;Jana Bo,
18/3/2016,6272.47,女汉子真爱公式,女汉子真爱公式,张翰;童菲;何文辉;曾志伟;金士杰;丁一宇;许峰;赵丽颖;,华夏电影发行有限责任公司;五洲电影发行有限公司;万达影视传媒有限公司;淘票票;光影工场文化传播有限公司;上海淘票票影视文化有限公司;浙江华策影视股份有限公司;,合一影业有限公司;北京歌亮传媒有限公司;国盛影业（北京）有限公司;合一资本;时尚星光（北京）传媒股份有限公司;光影工厂;北京华人天地影视策划股份有限公司;国影智翼（北京）文化传播有限公司;,郭大雷;,,爱情/喜剧
18/3/2016,6272.47,女汉子真爱公式,女汉子真爱公式,张翰;童菲;何文辉;曾志伟;金士杰;丁一宇;许峰;赵丽颖;,华夏电影发行有限责任公司;五洲电影发行有限公司;万达影视传媒有限公司;淘票票;光影工场文化传播有限公司;上海淘票票影视文化有限公司;浙江华策影视股份有限公司;,合一影业有限公司;北京歌亮传媒有限公司;国盛影业（北京）有限公司;合一资本;时尚星光（北京）传媒股份有限公司;光影工厂;北京华人天地影视策划股份有限公司;国影智翼（北京）文化传播有限公司;,郭大雷;,,爱情/喜剧
1/5/2015,35.23,女神跟我走,女神跟我走,宋丹丹;宋允皓;李菁菁;韩雪;,上海银润传媒广告有限公司;海宁银润影业有限公司;,上海银润传媒广告有限公司;大唐风韵（北京）影视有限责任公司;贵州双龙实业集团有限公司;内蒙古天宇创新投资集团有限公司;,刘新;,,爱情/喜剧
12/9/2014,1217.9,女生宿舍,女生宿舍,景岗山;温心;成毅;赵美彤;赵多娜;尹正;,上海电影股份有限公司影视发行分公司;北京春秋永乐文化传播有限公司;,东莞星汇天姬影视传媒有限公司;海峡世纪（福建）影视文化有限公司;,梁婷;,,惊悚/悬疑
1/2/2013,1133.6,女蛹,女蛹,任泉;李威;张榕容;严千千;崔杰;高蓓蓓;,北京小马奔腾文化传媒股份有限公司;,上海青童文化传播有限公司;,邱处机;,,惊悚/悬疑/爱情
5/3/2015,8694.8,帕丁顿熊,帕丁顿熊,本·威士肖;伊梅尔达·斯汤顿;乔治·纽顿;马特·金;朱丽·沃特斯;吉姆·布劳德本特;妮可·基德曼;莎莉·霍金斯;马特·卢卡斯;休·博内威利;丹尼斯·科洛斯克;迈克尔·刚本;塞缪尔·乔斯林;彼得·卡帕尔蒂;,华夏电影发行有限责任公司;Hoyts Distribution ;,盛日影业公司;,保罗·金;,,喜剧/家庭
6/5/2016,111.38,判我有罪,判我有罪,吴镇宇;李志正;王迪;李昕芸;田小洁;戴立忍;李至正;,深圳善为影业股份有限公司;M-Line Distribution ;,广州知星影视文化有限公司;星睿影视文化传媒（北京）有限公司;,孙亮;,董俊呈;,剧情/悬疑
15/8/2014,9487.26,庞贝末日,庞贝末日,基弗·萨瑟兰;杰瑞德·哈里斯;阿德沃尔·阿吉纽依-艾格拜吉;乔·平格;杰西卡·卢卡斯;凯瑞-安·莫斯;艾米莉·布朗宁;库里·格拉汉姆;萨沙·罗伊茨;基特·哈灵顿;,华夏电影发行有限责任公司;,Constantin Film Produktion GmbH ;,保罗·安德森;,,动作/冒险
21/7/2016,803.79,泡沫之夏,泡沫之夏,黄灿灿;严禹豪;罗仲谦;,星皓影业有限公司;,江苏文华东润影视文化有限公司;星皓影业有限公司;烟台文化发展投资基金有限公司;三七互娱（上海）科技有限公司;中国电影集团公司;中国电影股份有限公司;,赖俊羽;,刘嘉玲;梁咏琪;,爱情
21/7/2016,803.82,泡沫之夏,泡沫之夏,黄灿灿;严禹豪;罗仲谦;,星皓影业有限公司;,江苏文华东润影视文化有限公司;星皓影业有限公司;烟台文化发展投资基金有限公司;三七互娱（上海）科技有限公司;中国电影集团公司;中国电影股份有限公司;,赖俊羽;,刘嘉玲;梁咏琪;,爱情
13/11/2015,6213.41,陪安东尼度过漫长岁月,陪安东尼度过漫长岁月,江一燕;白百何;唐艺昕;金世佳;刘畅;白举纲;宋芸桦;布鲁斯;高圣远;,华夏电影发行有限责任公司;北京光线影业有限公司;上海格瓦商务信息咨询有限公司;山南光线影业有限公司;,北京光线影业有限公司;山南光线影业有限公司;蓝莓影业;希云森林文化（北京）有限公司;,秦小珍;,,爱情
3/12/2015,15547.38,怦然星动,怦然星动,李易峰;陈数;迪丽热巴;金世佳;张云龙;胡彦斌;张政;,华夏电影发行有限责任公司;爱奇艺影业（北京）有限公司;,欢瑞世纪影视传媒股份有限公司;海宁嘉行天下影视文化有限公司;霍尔果斯青春光线影业有限公司;,陈国辉;,,爱情
1/10/2014,19078.61,痞子英雄：黎明升起,痞子英雄：黎明升起,黄渤;林更新;张钧甯;关颖;修杰楷;邹承恩;刘碧丽;赵又廷;古力娜扎;,华夏电影发行有限责任公司;引力影视投资有限公司;,北京华录百纳影视股份有限公司;引力影视投资有限公司;普拉嘉国际意像影艺股份有限公司;东阳华录百纳影视有限公司;北京云旗文化传媒股份有限公司;引力影视国际有限公司;,蔡岳勋;,,动作/犯罪
29/11/2013,28.05,飘落的羽毛,飘落的羽毛,郑晓东;刘筱筱;屈菁菁;董可飞;刘洋影子;,,宝米数位有限公司;北京岐波盛世文化传媒有限公司;北京真之影文化发展有限公司;苏州抹天印画文化发展有限公司;,王艺;,,爱情
6/8/2015,13728.25,破风,破风,王珞丹;连凯;窦骁;彭于晏;崔始源;陈家乐;欧阳娜娜;,福建恒业影业有限公司;广东大地电影院线有限公司;英皇电影发行（北京）有限公司;华策影业（天津）有限公司;恒大影视文化有限公司;北京微影时代科技有限公司;爱奇艺影业（北京）有限公司;天津猫眼文化传媒有限公司;,英皇电影有限公司;华策影业（天津）有限公司;恒大影视文化有限公司;火红电影有限公司;爱奇艺影业（北京）有限公司;苏宁环球股份有限公司;,林超贤;,,爱情/运动
24/4/2015,2417.93,破坏者,破坏者,盖里·格拉伯斯;莫里斯.科普特;阿诺·施瓦辛格;米瑞·伊诺丝;蒂姆·威尔;迈克尔·蒙克斯;泰伦斯·霍华德;拉尔夫·莫勒;安吉拉·克勒科兹;杰夫·马修·格洛弗;萨姆·沃辛顿;马丁·唐文;乔·曼根尼罗;奥莉维亚·威廉姆斯;麦克斯·马蒂尼;米莉·万娜梅克;乔什·哈洛威;特洛伊·格雷提;哈罗·佩里纽;埃迪j·费尔南德斯;,,,大卫·阿耶;,,动作/犯罪
11/7/2014,101.64,破局,破局,车晓;林保怡;郭威;李强;,,武汉左右影视制作有限公司;湖北省检察官协会;,李作楠;,,爱情/剧情/犯罪
13/3/2015,546.59,扑通扑通我的人生,扑通扑通我的人生,宋慧乔;曹成穆;姜栋元;,,,李在容;,,剧情
19/8/2016,700.85,七月半2：前世今生,七月半2：前世今生,罗翔;陈美行;翟子陌;王良;张力飞;曾漪莲;赵吉;苗青;夏星翎;常奕然;付曼;,北京基点影视文化传媒有限公司;,北京中影传奇影视文化传媒有限公司;北京古舍国际文化有限公司;北京中影传奇影业;上海君画文化传播有限公司;宁夏金拓路文化传媒有限公司;北京中驰映象投资基金管理有限公司;北京翰林华哲文化传媒有限公司;云海济（北京）文化传播有限公司;,李红建;,刘鸿;,惊悚/恐怖
