Moviename,Type,weight
三个和尚,,0.1841949823263029
三分钟先生,,0.1841949823263029
三国之见龙卸甲,,0.1841949823263029
三岔口,,0.1841949823263029
三峡好人,,0.1841949823263029
三毛从军记,,0.1841949823263029
三毛流浪记,,0.1841949823263029
三笑之才子佳人,,0.1841949823263029
上学路上,,0.1841949823263029
上海“文学与电影”展映活动,,0.1841949823263029
上海公园,,0.1841949823263029
上海英国电影周,,0.1841949823263029
不会再有明天,,0.1841949823263029
不是闹着玩的,,0.1841949823263029
不能忘却的长征,,0.1841949823263029
不许动,,0.1841949823263029
不需要初恋的夏天,,0.1841949823263029
丑女大翻身,,0.1841949823263029
世纪大阅兵,,0.1841949823263029
丘吉尔的好莱坞生涯,,0.1841949823263029
丛林之王,,0.1841949823263029
东京审判,,0.1841949823263029
东方大港,,0.1841949823263029
东邪西毒:终极版,,0.1841949823263029
两个人的房间,,0.1841949823263029
丰年,,0.1841949823263029
为梦想，跑,,0.1841949823263029
举起手来,,0.1841949823263029
乌龟也上网,,0.1841949823263029
九局下半,,0.1841949823263029
九色鹿,,0.1841949823263029
乡村守望的女人,,0.1841949823263029
乡村里的中国,,0.1841949823263029
乱世护宝,,0.1841949823263029
乱战,,0.1841949823263029
二十四城记,,0.1841949823263029
二子开店,,0.1841949823263029
云中岗亭,,0.1841949823263029
云朵上的羊角花,,0.1841949823263029
云水谣,,0.1841949823263029
云的模样,,0.1841949823263029
五月的声音,,0.1841949823263029
亚瑟和他的迷你王国2,,0.1841949823263029
亚马逊萌猴奇遇记,,0.1841949823263029
亲亲海豚,,0.1841949823263029
亲兄弟,,0.1841949823263029
人命如天,,0.1841949823263029
人在囧途,,0.1841949823263029
人间&middot;小团圆,,0.1841949823263029
人间正道,,0.1841949823263029
今天&middot;明天,,0.1841949823263029
今天;明天,,0.1841949823263029
今天我休息,,0.1841949823263029
从天儿降,,0.1841949823263029
代课老师,,0.1841949823263029
伊宁不眠夜,,0.1841949823263029
伊犁河,,0.1841949823263029
伙头福星,,0.1841949823263029
会飞的小精灵,,0.1841949823263029
伤城,,0.1841949823263029
伴你高飞,,0.1841949823263029
伴我闯天涯,,0.1841949823263029
似水流年,,0.1841949823263029
你的情歌我来唱,,0.1841949823263029
侠僧探案传奇之大兴赌坊,,0.1841949823263029
侠盗魅影,,0.1841949823263029
保持通话,,0.1841949823263029
倒霉的一天,,0.1841949823263029
倔人吕尚斌,,0.1841949823263029
倔强萝卜,,0.1841949823263029
借兵,,0.1841949823263029
傲慢与偏见,,0.1841949823263029
兄弟之生死同盟,,0.1841949823263029
兄弟会5：同学录,,0.1841949823263029
全城戒备,,0.1841949823263029
全城热恋,,0.1841949823263029
八万里,,0.1841949823263029
八十一格,,0.1841949823263029
公主复仇记,,0.1841949823263029
六壮士,,0.1841949823263029
六扇门之玄武初现,,0.1841949823263029
兰梅记,,0.1841949823263029
兰花香,,0.1841949823263029
关工委主任,,0.1841949823263029
兵临城下,,0.1841949823263029
兵临城下之决战要塞,,0.1841949823263029
军医,,0.1841949823263029
农谷之恋,,0.1841949823263029
冬去春来,,0.1841949823263029
冬荫功2：拳霸天下,,0.1841949823263029
冰雪女王,,0.1841949823263029
决战刹马镇,,0.1841949823263029
冷酷收获,,0.1841949823263029
几番风雨,,0.1841949823263029
凤凰,,0.1841949823263029
出水芙蓉,,0.1841949823263029
出租车4,,0.1841949823263029
刀,,0.1841949823263029
列车惊魂,,0.1841949823263029
刘庄布偶,,0.1841949823263029
初夏日记,,0.1841949823263029
初恋红豆冰,,0.1841949823263029
别拿自己不当干部,,0.1841949823263029
别样警花,,0.1841949823263029
别说抱歉，别说再见,,0.1841949823263029
刮痧,,0.1841949823263029
前目的地,,0.1841949823263029
剑齿王朝,,0.1841949823263029
功夫之王,,0.1841949823263029
功夫咏春,,0.1841949823263029
加油中国,,0.1841949823263029
动物总动员,,0.1841949823263029
勇士,,0.1841949823263029
勇闯16街区,,0.1841949823263029
北京&middot;纽约,,0.1841949823263029
北京;纽约,,0.1841949823263029
北京万国城2016香港主题电影展映,,0.1841949823263029
北京等待,,0.1841949823263029
北京纽约,,0.1841949823263029
北京遇上西雅图之,,0.1841949823263029
北极,,0.1841949823263029
十万火急,,0.1841949823263029
十三岁女孩,,0.1841949823263029
十个约定,,0.1841949823263029
十全九美,,0.1841949823263029
十月围城,,0.1841949823263029
千机变2,,0.1841949823263029
千里走单骑,,0.1841949823263029
千里追踪,,0.1841949823263029
午夜出租车,,0.1841949823263029
午夜惊魂,,0.1841949823263029
半熟少女之梦想预备生,,0.1841949823263029
半生缘,,0.1841949823263029
卒迹,,0.1841949823263029
单亲宝贝,,0.1841949823263029
单身汉,,0.1841949823263029
南京,,0.1841949823263029
南京的那个夏天,,0.1841949823263029
南京！南京！,,0.1841949823263029
南漂,,0.1841949823263029
卡拉是条狗,,0.1841949823263029
卡萨布兰卡,,0.1841949823263029
卧虎藏龙2：青冥宝剑,,0.1841949823263029
危情24小时,,0.1841949823263029
危机行动,,0.1841949823263029
厨子程天喜,,0.1841949823263029
去年夏天,,0.1841949823263029
参天树,,0.1841949823263029
又见梅兰芳,,0.1841949823263029
双喜临门,,0.1841949823263029
双子神偷,,0.1841949823263029
双层公寓,,0.1841949823263029
双旗镇刀客,,0.1841949823263029
双胞胎,,0.1841949823263029
双重追击,,0.1841949823263029
双龙会,,0.1841949823263029
变形金刚1,,0.1841949823263029
变形金刚2,,0.1841949823263029
变脸,,0.1841949823263029
变节-潜罪犯,,0.1841949823263029
变身契约,,0.1841949823263029
叛逆女特工,,0.1841949823263029
古城会,,0.1841949823263029
古路,,0.1841949823263029
只要我们在一起,,0.1841949823263029
可可西里,,0.1841949823263029
可爱的中国,,0.1841949823263029
史来贺,,0.1841949823263029
叶问,,0.1841949823263029
叶问2 宗师传奇,,0.1841949823263029
叶问前传,,0.1841949823263029
合约情人,,0.1841949823263029
同根生,,0.1841949823263029
名侦探柯南2009：漆黑的追迹者,,0.1841949823263029
名侦探柯南2012：第11人的前锋,,0.1841949823263029
名侦探柯南：业火的向日葵,,0.1841949823263029
向日葵,,0.1841949823263029
向日葵女孩,,0.1841949823263029
向阳坡传说,,0.1841949823263029
君子道,,0.1841949823263029
告别,,0.1841949823263029
周恩来,,0.1841949823263029
命运呼叫转移,,0.1841949823263029
咱们的工会主席,,0.1841949823263029
哆啦A梦06剧场版：大雄的恐龙,,0.1841949823263029
哆啦A梦：大雄与绿巨人传,,0.1841949823263029
哈勃望远镜3D,,0.1841949823263029
哭泣的拳头,,0.1841949823263029
唐山大地震,,0.1841949823263029
喜临门,,0.1841949823263029
喜洋洋,,0.1841949823263029
喜羊羊与灰太狼之牛气冲天,,0.1841949823263029
喜羊羊与灰太狼之虎虎生威,,0.1841949823263029
喜羊羊与灰太郎之牛气冲天,,0.1841949823263029
嘻游记,,0.1841949823263029
回乡种田,,0.1841949823263029
回头是远方,,0.1841949823263029
回家,,0.1841949823263029
国家利益,,0.1841949823263029
国徽,,0.1841949823263029
图兰朵,,0.1841949823263029
圣保罗医院之谜,,0.1841949823263029
圣战士,,0.1841949823263029
圣斗士星矢,,0.1841949823263029
圣诞树2,,0.1841949823263029
地下追击,,0.1841949823263029
地牢围攻,,0.1841949823263029
城南庄1948,,0.1841949823263029
城南旧事,,0.1841949823263029
城市门,,0.1841949823263029
基因决定我爱你,,0.1841949823263029
塔洛,,0.1841949823263029
墨攻,,0.1841949823263029
声梦奇缘,,0.1841949823263029
外公芳龄38,,0.1841949823263029
外出,,0.1841949823263029
多梦季节,,0.1841949823263029
夜&middot;上海,,0.1841949823263029
夜&middot;店,,0.1841949823263029
夜半歌声,,0.1841949823263029
夜宴,,0.1841949823263029
夜袭,,0.1841949823263029
夜迷宫,,0.1841949823263029
大内密探灵灵狗,,0.1841949823263029
大唐风云,,0.1841949823263029
大地有爱,,0.1841949823263029
大块头有大智慧,,0.1841949823263029
大城小事,,0.1841949823263029
大墙无言,,0.1841949823263029
大富之家,,0.1841949823263029
大山之恋,,0.1841949823263029
大山的声音,,0.1841949823263029
大搜查,,0.1841949823263029
大有前途,,0.1841949823263029
大李小李和老李,,0.1841949823263029
大李，小李和老李,,0.1841949823263029
大气层消失,,0.1841949823263029
大漠赤诚,,0.1841949823263029
大灌篮,,0.1841949823263029
大牌+39&deg;,,0.1841949823263029
大电影2.0之两个傻瓜的荒唐事,,0.1841949823263029
大笑江湖,,0.1841949823263029
大红灯笼高高挂,,0.1841949823263029
大胃王,,0.1841949823263029
大腕,,0.1841949823263029
大话东游之一,,0.1841949823263029
大话东游之二,,0.1841949823263029
大道如天,,0.1841949823263029
大顺&middot;一九二七,,0.1841949823263029
天上人,,0.1841949823263029
天下无双,,0.1841949823263029
天下第二,,0.1841949823263029
天之恩赐,,0.1841949823263029
天云山传奇,,0.1841949823263029
天亮&middot;分手,,0.1841949823263029
天亮;分手,,0.1841949823263029
天亮了,,0.1841949823263029
天亮以后不分手,,0.1841949823263029
天亮分手,,0.1841949823263029
天使不寂寞,,0.1841949823263029
天地告白,,0.1841949823263029
天地逃生,,0.1841949823263029
天堂口,,0.1841949823263029
天机&middot;富春山居图,,0.1841949823263029
天津闲人,,0.1841949823263029
天理难容,,0.1841949823263029
天琴,,0.1841949823263029
天生狂野,,0.1841949823263029
天脉传奇,,0.1841949823263029
天若有情,,0.1841949823263029
天行者,,0.1841949823263029
天黑请闭眼,,0.1841949823263029
太极先锋,,0.1841949823263029
太空营救,,0.1841949823263029
太行山上,,0.1841949823263029
太阳总在左边,,0.1841949823263029
太阳照常升起,,0.1841949823263029
失踪的女中学生,,0.1841949823263029
头彩,,0.1841949823263029
夺命地铁,,0.1841949823263029
夺命手机,,0.1841949823263029
夺命枪火,,0.1841949823263029
奔跑吧！狗狗,,0.1841949823263029
奥赛罗,,0.1841949823263029
女人不坏,,0.1841949823263029
女人要爱,,0.1841949823263029
女倾慕者,,0.1841949823263029
女大学生宿舍,,0.1841949823263029
女理发师,,0.1841949823263029
她们的名字叫做红,,0.1841949823263029
好好活着,,0.1841949823263029
好想和你在一起,,0.1841949823263029
好运，特克斯,,0.1841949823263029
如果&middot;爱,,0.1841949823263029
如果;爱,,0.1841949823263029
如果·爱,,0.1841949823263029
如果没有你,,0.1841949823263029
如果爱,,0.1841949823263029
如此荒唐,,0.1841949823263029
妃子笑,,0.1841949823263029
妈妈别哭,,0.1841949823263029
妹娃要过河,,0.1841949823263029
始祖轩辕,,0.1841949823263029
姐姐词典,,0.1841949823263029
姑娘,,0.1841949823263029
姚明年,,0.1841949823263029
姨妈的后现代生活,,0.1841949823263029
婚礼及其他自然灾害,,0.1841949823263029
孔雀,,0.1841949823263029
孙中山,,0.1841949823263029
孤胆义侠,,0.1841949823263029
孤胆保镖,,0.1841949823263029
孩子王,,0.1841949823263029
孽海恩怨,,0.1841949823263029
守候的心,,0.1841949823263029
守望未来,,0.1841949823263029
守望者,,0.1841949823263029
守灵,,0.1841949823263029
完美婚礼,,0.1841949823263029
宝莲灯,,0.1841949823263029
宝葫芦的秘密,,0.1841949823263029
宝贝别哭,,0.1841949823263029
宝贝当家,,0.1841949823263029
宝贝快跑,,0.1841949823263029
宝贝计划,,0.1841949823263029
实习生,,0.1841949823263029
客房,,0.1841949823263029
家有喜事2009,,0.1841949823263029
家里有我,,0.1841949823263029
对岸的战争,,0.1841949823263029
寻宝者,,0.1841949823263029
寻找声音的耳朵,,0.1841949823263029
寻找女神·娇阿依,,0.1841949823263029
寻找成龙,,0.1841949823263029
寻找智美更登,,0.1841949823263029
导火线,,0.1841949823263029
封神传奇之驱魔英雄,,0.1841949823263029
小事大爱,,0.1841949823263029
小亲亲,,0.1841949823263029
小人国,,0.1841949823263029
小兵张嘎,,0.1841949823263029
小城之春,,0.1841949823263029
小巷总理,,0.1841949823263029
小战象,,0.1841949823263029
小战象2,,0.1841949823263029
小时代:青木时代,,0.1841949823263029
小王子,,0.1841949823263029
小等,,0.1841949823263029
小英雄雨来,,0.1841949823263029
小虎斑斑,,0.1841949823263029
小街,,0.1841949823263029
小鬼智多星,,0.1841949823263029
小鬼队,,0.1841949823263029
少共国际师,,0.1841949823263029
少年当自强,,0.1841949823263029
少林英雄,,0.1841949823263029
尼罗河情人,,0.1841949823263029
山乡书记,,0.1841949823263029
山外是海,,0.1841949823263029
山村趣事,,0.1841949823263029
山水有相逢,,0.1841949823263029
岁月神偷,,0.1841949823263029
崂山道士,,0.1841949823263029
工会主席,,0.1841949823263029
工作及累,,0.1841949823263029
巴黎淘气帮,,0.1841949823263029
布基兰小站的腊八夜,,0.1841949823263029
帝企鹅日记,,0.1841949823263029
帝王蝶的迁徙,,0.1841949823263029
平原游击队,,0.1841949823263029
平安之盾,,0.1841949823263029
平安岛,,0.1841949823263029
幸运组合,,0.1841949823263029
幻影车神：魔盗激情,,0.1841949823263029
幽灵医院,,0.1841949823263029
庐山恋,,0.1841949823263029
库布里克回顾展,,0.1841949823263029
廉吏于成龙,,0.1841949823263029
建国大业,,0.1841949823263029
异冢,,0.1841949823263029
异度空间,,0.1841949823263029
张思德,,0.1841949823263029
弹无虚发之对决黄金谷,,0.1841949823263029
弹无虚发之死亡之海,,0.1841949823263029
强者,,0.1841949823263029
归途列车,,0.1841949823263029
彩票也疯狂,,0.1841949823263029
御前侍卫,,0.1841949823263029
微风吹乱蜗牛心,,0.1841949823263029
德吉的诉讼,,0.1841949823263029
心灵的阳光,,0.1841949823263029
忍者神龟,,0.1841949823263029
忠诚,,0.1841949823263029
念书的孩子,,0.1841949823263029
总统浪漫史,,0.1841949823263029
恋人絮语,,0.1841949823263029
恋爱通告,,0.1841949823263029
情为何物,,0.1841949823263029
情人结,,0.1841949823263029
情归陶然亭,,0.1841949823263029
情归鹭岛,,0.1841949823263029
情癫大圣,,0.1841949823263029
惊天绑架团,,0.1841949823263029
惊爆红色十月,,0.1841949823263029
成记茶楼,,0.1841949823263029
我为太极狂,,0.1841949823263029
我亲爱的小淘气,,0.1841949823263029
我们天上见,,0.1841949823263029
我们恋爱吧,,0.1841949823263029
我们接吻吧,,0.1841949823263029
我们的十年,,0.1841949823263029
我们结婚吧,,0.1841949823263029
我们这一家,,0.1841949823263029
我会守着你,,0.1841949823263029
我叫阿里木,,0.1841949823263029
我在这里,,0.1841949823263029
我坚强的小船,,0.1841949823263029
我是谁,,0.1841949823263029
我爱你,,0.1841949823263029
我爱高大全,,0.1841949823263029
我的七年,,0.1841949823263029
我的个神啊,,0.1841949823263029
我的兄弟姐妹,,0.1841949823263029
我的名字叫可汗,,0.1841949823263029
我的唐朝兄弟,,0.1841949823263029
我的左手,,0.1841949823263029
我的康乃馨,,0.1841949823263029
我的影子在奔跑,,0.1841949823263029
我的渡口,,0.1841949823263029
我的父亲母亲,,0.1841949823263029
我的老公是卧底,,0.1841949823263029
我的野蛮女友2,,0.1841949823263029
我的长征,,0.1841949823263029
我童年的天空,,0.1841949823263029
我要回城,,0.1841949823263029
我要成名,,0.1841949823263029
战争狂人,,0.1841949823263029
战无双,,0.1841949823263029
战火焚情,,0.1841949823263029
战金刚,,0.1841949823263029
战鸽快飞,,0.1841949823263029
房子,,0.1841949823263029
房间里的舞蹈,,0.1841949823263029
手机,,0.1841949823263029
手牵手,,0.1841949823263029
手风琴,,0.1841949823263029
打擂台,,0.1841949823263029
扬起你的笑脸,,0.1841949823263029
找乐,,0.1841949823263029
投名状,,0.1841949823263029
抱养,,0.1841949823263029
拼爹年代,,0.1841949823263029
挑战者,,0.1841949823263029
插翅难飞 2,,0.1841949823263029
收藏记忆的角落,,0.1841949823263029
放心去飞,,0.1841949823263029
放牛班的春天,,0.1841949823263029
故园秋色,,0.1841949823263029
救我,,0.1841949823263029
敢死队,,0.1841949823263029
文字国历险记-浩昊巧破笑话城,,0.1841949823263029
文字国历险记——浩昊勇闯童话城,,0.1841949823263029
文雀,,0.1841949823263029
斑马总动员,,0.1841949823263029
斗牛,,0.1841949823263029
断桥遗梦,,0.1841949823263029
斯大林格勒,,0.1841949823263029
新东方神娃,,0.1841949823263029
新加坡电影周,,0.1841949823263029
新墙头记,,0.1841949823263029
新大祭桩,,0.1841949823263029
新年行动,,0.1841949823263029
新康定情歌,,0.1841949823263029
新扎师妹2之美丽任务,,0.1841949823263029
新红河谷,,0.1841949823263029
新西兰电影周,,0.1841949823263029
新鲁冰花：孩子的天空,,0.1841949823263029
旅行离婚,,0.1841949823263029
旋风小子,,0.1841949823263029
无人驾驶,,0.1841949823263029
无影剑,,0.1841949823263029
无手老师,,0.1841949823263029
无敌小子霍元甲,,0.1841949823263029
无用,,0.1841949823263029
无言的界碑,,0.1841949823263029
无间道,,0.1841949823263029
无间道2,,0.1841949823263029
无间道3,,0.1841949823263029
日本沉没,,0.1841949823263029
日本电影周,,0.1841949823263029
早春二月,,0.1841949823263029
早熟,,0.1841949823263029
时尚先生,,0.1841949823263029
昆塔&middot;盒子总动员,,0.1841949823263029
昆塔;盒子总动员,,0.1841949823263029
昆塔盒子总动员,,0.1841949823263029
昆虫总动员,,0.1841949823263029
昆虫总动员（法国）,,0.1841949823263029
星星之火,,0.1841949823263029
星月童话,,0.1841949823263029
星爸奇缘,,0.1841949823263029
星爸客,,0.1841949823263029
春天的狂想,,0.1841949823263029
春桃,,0.1841949823263029
春田花花同学会,,0.1841949823263029
暖,,0.1841949823263029
暖春,,0.1841949823263029
暗藏杀机,,0.1841949823263029
暴力街区,,0.1841949823263029
替身传奇乐翻天,,0.1841949823263029
最后一课,,0.1841949823263029
最爱你的人是我,,0.1841949823263029
最美,,0.1841949823263029
最青春,,0.1841949823263029
月亮湾的笑声,,0.1841949823263029
月圆凉州,,0.1841949823263029
有招没招,,0.1841949823263029
有话好好说,,0.1841949823263029
木偶情缘,,0.1841949823263029
未营业,,0.1841949823263029
末代皇帝,,0.1841949823263029
末日情人,,0.1841949823263029
末日浩劫,,0.1841949823263029
本命年,,0.1841949823263029
朱大琴，请与本台联系,,0.1841949823263029
机动部队-同袍,,0.1841949823263029
机器人班长,,0.1841949823263029
杂技小精灵,,0.1841949823263029
李小龙我的兄弟,,0.1841949823263029
李祥和的婚事,,0.1841949823263029
村支书金岚岚,,0.1841949823263029
村曲悠扬,,0.1841949823263029
杨贵妃,,0.1841949823263029
极地大冒险2,,0.1841949823263029
极度险情,,0.1841949823263029
林海雪原,,0.1841949823263029
枪王之王,,0.1841949823263029
柳堡的故事,,0.1841949823263029
柴生芳,,0.1841949823263029
梅花,,0.1841949823263029
梦之春,,0.1841949823263029
梦回金沙城,,0.1841949823263029
梦寻桃花源,,0.1841949823263029
梦开始的地方,,0.1841949823263029
梦想庄园,,0.1841949823263029
梦非梦,,0.1841949823263029
椰岛警魂,,0.1841949823263029
樱桃,,0.1841949823263029
樱桃小丸子：来自意大利的少年,,0.1841949823263029
武僧传奇之决战程子沟,,0.1841949823263029
武当少年,,0.1841949823263029
武昌情殇,,0.1841949823263029
武术之少年行,,0.1841949823263029
武状元苏乞儿,,0.1841949823263029
死亡面具,,0.1841949823263029
母亲,,0.1841949823263029
母亲的眼睛,,0.1841949823263029
每当变幻时,,0.1841949823263029
毒中毒,,0.1841949823263029
毛泽东的故事,,0.1841949823263029
民主华南第一辑,,0.1841949823263029
民工&middot;老大&middot;老板,,0.1841949823263029
民工;老大;老板,,0.1841949823263029
民工老大老板,,0.1841949823263029
民警故事,,0.1841949823263029
水煮金蟾,,0.1841949823263029
永州故事,,0.1841949823263029
永远的绿盖头,,0.1841949823263029
永远的车神,,0.1841949823263029
汉江怪物,,0.1841949823263029
江山美人,,0.1841949823263029
沂蒙六姐妹,,0.1841949823263029
沈园情,,0.1841949823263029
沉默的夏天,,0.1841949823263029
没事偷着乐,,0.1841949823263029
没完没了,,0.1841949823263029
法国电影展,,0.1841949823263029
泡菜,,0.1841949823263029
洗澡,,0.1841949823263029
活着,,0.1841949823263029
浅蓝深蓝,,0.1841949823263029
浩劫惊魂,,0.1841949823263029
浩昊文字国历险记--三战怪怪城,,0.1841949823263029
浩昊文字国历险记--大闹无字城,,0.1841949823263029
浮云,,0.1841949823263029
海上传奇,,0.1841949823263029
海啸奇迹,,0.1841949823263029
海岛冒险,,0.1841949823263029
海岛小卫士,,0.1841949823263029
海底淘法,,0.1841949823263029
海洋天堂,,0.1841949823263029
消失的爱人,,0.1841949823263029
游龙戏凤,,0.1841949823263029
湘女萧萧,,0.1841949823263029
滚拉拉的枪,,0.1841949823263029
满城尽带黄金甲,,0.1841949823263029
满意不满意,,0.1841949823263029
满汉全席,,0.1841949823263029
潜水艇,,0.1841949823263029
潜艇总动员,,0.1841949823263029
潜艇总动员3 - 彩虹宝藏,,0.1841949823263029
火山对对碰,,0.1841949823263029
火童,,0.1841949823263029
火线反攻,,0.1841949823263029
火线战将,,0.1841949823263029
火龙对决,,0.1841949823263029
炮制女朋友,,0.1841949823263029
点对点,,0.1841949823263029
烟雨红颜,,0.1841949823263029
烽火,,0.1841949823263029
照见,,0.1841949823263029
熊出没注意,,0.1841949823263029
熊猫大侠,,0.1841949823263029
爆裂都市,,0.1841949823263029
爱&middot;你别走,,0.1841949823263029
爱&middot;回家,,0.1841949823263029
爱&middot;回家/外婆的家,,0.1841949823263029
爱&middot;在路上,,0.1841949823263029
爱在他乡,,0.1841949823263029
爱开始的地方,,0.1841949823263029
爱得起,,0.1841949823263029
爱情万岁,,0.1841949823263029
爱情天梯,,0.1841949823263029
爱情的捉弄,,0.1841949823263029
爱情麻辣烫,,0.1841949823263029
爱情麻辣烫之情定,,0.1841949823263029
爱的替身,,0.1841949823263029
爱的钟声,,0.1841949823263029
爱神有泪,,0.1841949823263029
父子,,0.1841949823263029
爸爸回家,,0.1841949823263029
牧笛,,0.1841949823263029
牧马人,,0.1841949823263029
特种部队,,0.1841949823263029
特警英雄,,0.1841949823263029
犹太女孩在上海,,0.1841949823263029
狂野非洲,,0.1841949823263029
狄仁杰之通天帝国,,0.1841949823263029
狗十三,,0.1841949823263029
独自等待,,0.1841949823263029
狮口惊魂,,0.1841949823263029
狼牙山五壮士,,0.1841949823263029
猎物,,0.1841949823263029
玄奘大师,,0.1841949823263029
玉观音,,0.1841949823263029
王后秘史,,0.1841949823263029
王朝的女人&middot;杨贵妃,,0.1841949823263029
王朝的女人;杨贵妃,,0.1841949823263029
王朝的女人杨贵妃,,0.1841949823263029
王牌逗王牌,,0.1841949823263029
王者之心,,0.1841949823263029
玩命魔术,,0.1841949823263029
玫瑰天涯,,0.1841949823263029
环城七十里,,0.1841949823263029
环游地球80天/80日环游世界,,0.1841949823263029
珍珠港,,0.1841949823263029
珠城之恋,,0.1841949823263029
班主任,,0.1841949823263029
生化危机4,,0.1841949823263029
生化危机4：战神再生,,0.1841949823263029
生命的托举,,0.1841949823263029
生日历险,,0.1841949823263029
生死28小时,,0.1841949823263029
生死抉择,,0.1841949823263029
生死格斗,,0.1841949823263029
生死牛玉儒,,0.1841949823263029
生死缉毒,,0.1841949823263029
生死诀,,0.1841949823263029
生死足球赛,,0.1841949823263029
生活的颤音,,0.1841949823263029
电子情书,,0.1841949823263029
电影儿女（豫剧）,,0.1841949823263029
电影版卡牌决斗高手：黑月之神帝,,0.1841949823263029
男儿本色,,0.1841949823263029
男式女子足球队,,0.1841949823263029
男生贾里新传,,0.1841949823263029
画皮,,0.1841949823263029
疯狂丑小鸭,,0.1841949823263029
疯狂婚礼,,0.1841949823263029
疯狂的石头,,0.1841949823263029
疯狂的赛车,,0.1841949823263029
疯狂粉丝王,,0.1841949823263029
痞子&middot;洛克,,0.1841949823263029
痞子;洛克,,0.1841949823263029
痞子洛克,,0.1841949823263029
白居易在龙门,,0.1841949823263029
白方礼,,0.1841949823263029
白毛女,,0.1841949823263029
白毛女（歌剧）,,0.1841949823263029
白色星球,,0.1841949823263029
白蛇传,,0.1841949823263029
白银帝国,,0.1841949823263029
白雪公主与青蛙王子,,0.1841949823263029
百变星君,,0.1841949823263029
百年好合,,0.1841949823263029
益西卓玛,,0.1841949823263029
盗走达芬奇,,0.1841949823263029
盗马贼,,0.1841949823263029
盘夫索夫,,0.1841949823263029
看上去很美,,0.1841949823263029
真假铁马骝,,0.1841949823263029
真爱,,0.1841949823263029
瞧，这一担儿挑,,0.1841949823263029
石头,,0.1841949823263029
石将军石勇,,0.1841949823263029
硬汉,,0.1841949823263029
碟中谍,,0.1841949823263029
碟中谍2,,0.1841949823263029
碟中谍3,,0.1841949823263029
碧罗雪山,,0.1841949823263029
社区主任,,0.1841949823263029
祈祷,,0.1841949823263029
祝福,,0.1841949823263029
神偷特工,,0.1841949823263029
神兵小将,,0.1841949823263029
神探,,0.1841949823263029
神枪手与智多星,,0.1841949823263029
神秘代码,,0.1841949823263029
神秘群岛,,0.1841949823263029
禁止吸烟,,0.1841949823263029
私奔B计划,,0.1841949823263029
秋喜,,0.1841949823263029
秋菊打官司,,0.1841949823263029
秋雨,,0.1841949823263029
秘岸,,0.1841949823263029
穿越火线,,0.1841949823263029
窃听风云,,0.1841949823263029
窈窕绅士,,0.1841949823263029
窒息,,0.1841949823263029
童年,,0.1841949823263029
竹儿潇潇,,0.1841949823263029
笔尖沧桑,,0.1841949823263029
笛声何处,,0.1841949823263029
第601个电话,,0.1841949823263029
第一书记,,0.1841949823263029
第一次的亲密接触,,0.1841949823263029
第七种味道,,0.1841949823263029
第三届丝绸之路国际电影节（福州分会场）,,0.1841949823263029
第五个新娘,,0.1841949823263029
第六届北京国际电影节进口展映影片1,,0.1841949823263029
第六届北京国际电影节进口展映影片2,,0.1841949823263029
第六届北京国际电影节进口展映影片4,,0.1841949823263029
第十九层空间,,0.1841949823263029
第十九届上海国际电影节,,0.1841949823263029
箱子,,0.1841949823263029
篮球小皇帝,,0.1841949823263029
精武家庭,,0.1841949823263029
精武风云,,0.1841949823263029
精武风云&middot;陈真,,0.1841949823263029
精武风云;陈真,,0.1841949823263029
精武风云陈真,,0.1841949823263029
精舞门,,0.1841949823263029
精英部队：大敌当前,,0.1841949823263029
红军乡,,0.1841949823263029
红尾鸽,,0.1841949823263029
红楼梦,,0.1841949823263029
红楼梦（昆曲）,,0.1841949823263029
红河,,0.1841949823263029
红番区,,0.1841949823263029
红粉,,0.1841949823263029
红色恋人,,0.1841949823263029
红色满洲里,,0.1841949823263029
红鹰侠,,0.1841949823263029
纯真年代,,0.1841949823263029
纳布科,,0.1841949823263029
绅士大盗,,0.1841949823263029
细菌大作战,,0.1841949823263029
终极匹配,,0.1841949823263029
终极审判,,0.1841949823263029
终极挑战3,,0.1841949823263029
终极胜利,,0.1841949823263029
终结者2018,,0.1841949823263029
结婚那件事,,0.1841949823263029
给太太打工,,0.1841949823263029
绝命逃亡,,0.1841949823263029
绝种好男人,,0.1841949823263029
绿色救赎之追捕真凶,,0.1841949823263029
绿茶,,0.1841949823263029
绿草地,,0.1841949823263029
缘分天注定,,0.1841949823263029
缘，妙不可言,,0.1841949823263029
罗西与莫妮卡之骊靬情,,0.1841949823263029
罪与罚,,0.1841949823263029
羊城暗哨,,0.1841949823263029
美丽家园,,0.1841949823263029
美丽的夜晚,,0.1841949823263029
美人依旧,,0.1841949823263029
美人草,,0.1841949823263029
美女与野兽,,0.1841949823263029
美食总动员,,0.1841949823263029
老五的奥斯卡,,0.1841949823263029
老井,,0.1841949823263029
老人,,0.1841949823263029
老刘的婚路历程,,0.1841949823263029
老外,,0.1841949823263029
老海的新生活,,0.1841949823263029
老百姓是天,,0.1841949823263029
老萨的战争,,0.1841949823263029
老虎都要嫁,,0.1841949823263029
聪明小鬼斗笨贼,,0.1841949823263029
育婴室,,0.1841949823263029
胡僧,,0.1841949823263029
自行车,,0.1841949823263029
舍身技,,0.1841949823263029
舞出我人生,,0.1841949823263029
舞出我人生2,,0.1841949823263029
舞台姐妹,,0.1841949823263029
