爱情/冒险/家庭,44470.4,44470.34,2015/3/12,灰姑娘,2015/3/13,灰姑娘,灰姑娘,海伦娜·伯翰·卡特,华夏电影发行有限责任公司;,华特·迪斯尼影片公司;,肯尼思·布拉纳;,
惊悚/恐怖,1688.9,1688.37,2016/3/30,灵偶契约,2016/4/1,灵偶契约,灵偶契约,劳伦·科汉,Metropolitan Filmexport ,华谊兄弟传媒股份有限公司,威廉·布伦特·贝尔;,matt berenson
惊悚/恐怖,399.7,392.69,2015/11/20,灵臆事件,2015/11/20,灵臆事件,灵臆事件,朱雨辰,上海电影（集团）有限公司;,上海铭承影视制作有限公司,刘宝贤;,
,,,,,,,灵魂战车2：复仇时刻,尼古拉斯·凯奇,Warner Bros. ,,布莱恩·泰勒,
,,,,,,,炫舞天鹅,马浴柯,,北京艾美斯特影视文化有限公司,余治林;,
剧情/犯罪/悬疑/心理,30482.3,30440.05,2015/8/21,烈日灼心,2015/8/27,烈日灼心,烈日灼心,郭涛,华夏电影发行有限责任公司,北京标准影像文化传播有限公司;,曹保平;,
纪实/记录/音乐,8.9,8.86,2015/2/1,热情奏鸣曲,2015/2/6,热情奏鸣曲,热情奏鸣曲,郎朗;,华夏电影发行有限责任公司;,北京库客东方文化传播有限公司,克里斯蒂安·库尔特·魏斯;,
,,,,,,,热浪球爱战,林雪,星汇天姬（北京）电影投资有限公司;,香港电影发展基金会;,邓东明;,
,,277.46,2013/1/13,热爱岛,,,热爱岛,宋佳,星光联盟文化发展（北京）有限公司;,北京圣视锦麟国际影视文化有限公司,甘国亮;,
喜剧,177.8,177.72,2015/1/29,热血男人帮,2015/1/29,热血男人帮,热血男人帮,英达,上海和幕文化传播有限公司,北京完美星空传媒有限公司,查慕春;,
,,191.72,2013/4/19,热血街头,,,热血街头,王传君,北京瑞盛太合文化传媒有限公司;,深圳市宝安区福永杂技艺术团;,蒋丛;,
,,408.33,2014/4/1,焦裕禄,,,焦裕禄,李仁堂,,,王冀邢,
喜剧/爱情,116014.5,116015.52,2015/6/19,煎饼侠,2015/7/17,煎饼侠,煎饼侠,邓超,华夏电影发行有限责任公司,新丽传媒股份有限公司,董成鹏;,
动画,24808.1,24808.02,2014/1/5,熊出没之夺宝熊兵,2014/1/17,熊出没之夺宝熊兵,熊出没之夺宝熊兵,,乐视影业（北京）有限公司,乐视影业（北京）有限公司,谭国欣,
动画/喜剧/冒险,28766.3,28765.82,2016/1/1,熊出没之熊心归来,2016/1/16,熊出没之熊心归来,熊出没之熊心归来,辛媛,乐视影业（北京）有限公司,珠江影业传媒股份有限公司,王强,
动画/喜剧/冒险,29558.2,29557.86,2015/1/22,熊出没之雪岭熊风,2015/1/30,熊出没之雪岭熊风,熊出没之雪岭熊风,辛媛,卡通先生影业有限公司,深圳市腾讯视频文化传播有限公司,刘富源,
,,,,,,,熊猫总动员,何炅,,北京中企广视文化传播有限公司,格里格·曼瓦林;,
纪录片,12.5,10.54,2015/9/18,燃烧的影像,2015/9/18,燃烧的影像,燃烧的影像,,,中国电影艺术研究中心,黎涛;,
,,,,,,,燃烧的生命,王丽云,,,广春兰;,
,,,,,,,爆笑角斗士,林雪,,邵氏兄弟（香港）有限公司,钟澍佳;,
,,,,,,,爱,赵薇,华谊兄弟传媒股份有限公司;,华谊兄弟传媒股份有限公司,钮承泽;,
剧情,0.6,,,,2013/11/8,爱·回家,爱·回家,郭程程,慕威时尚文化传播（北京）有限公司;,北京正道恒业影视文化传媒有限公司;,陈双印;,
,,1.78,2015/3/16,爱上灰姑娘,,,爱上灰姑娘,,,北京夏云飞国际影视文化有限公司;,,
奇幻/冒险,38703.7,38679,2016/5/26,爱丽丝梦游仙境2：镜中奇遇记,2016/5/27,爱丽丝梦游仙境2：镜中奇遇记,爱丽丝梦游仙境2：镜中奇遇记,米娅·华希科沃斯卡,华夏电影发行有限责任公司,华特·迪斯尼影片公司,詹姆斯·波宾;,乔·罗斯
喜剧/爱情/青春,321.7,321.61,2015/7/20,爱之初体验,2015/8/7,爱之初体验,爱之初体验,那威,上海电影股份有限公司影视发行分公司,北京小马奔腾文化传媒股份有限公司,海涛;,
爱情,63.3,62.58,2012/12/31,爱你一生一世,2012/12/28,爱你一生一世,爱你一生一世,彭博,八一电影制片厂,八一电影制片厂,赵翀;,
爱情/励志,25.5,22.67,2014/12/24,爱你不等来生,2014/12/24,爱你不等来生,爱你不等来生,刘长纯,北京基点影视文化传媒有限公司;,珠海市星座文化传播有限公司,王安庆;,
爱情,123.9,123.39,2013/9/11,爱别离,2013/9/18,爱别离,爱别离,张檬,四川英明影视文化艺术有限责任公司;,四川英明影视文化艺术有限责任公司,吴林;,
,,,,,,,爱到底,王子,,星皓电影有限公司;,黄子佼,
,,,,,,,爱在廊桥,姜大卫,华夏电影发行有限责任公司;,八一电影制片厂,陈力;,
爱情,32.8,31.01,2014/2/24,爱在旅途,2014/4/7,爱在旅途,爱在旅途,,华夏电影发行有限责任公司;,天山电影制片厂,,
剧情/爱情,113.8,170.21,2016/8/24,爱在星空下,2016/8/26,爱在星空下,爱在星空下,江若琳,珠江影业传媒股份有限公司;,上海汪子琦文化传播有限公司;,汪子琦;,
爱情,113,113.03,2016/1/19,爱在深秋,2016/1/22,爱在深秋,爱在深秋,王建成,英皇电影发行（北京）有限公司,英皇电影有限公司,林家威;,
,,534.37,2013/1/23,爱在那一天,,,爱在那一天,巩汉林,北京北角映画文化传播有限公司;,北京北角映画文化传播有限公司,朱少宇;,
动画/喜剧,38878.12,38914.6,2016/8/2,爱宠大机密,2016/8/2,爱宠大机密,爱宠大机密,何炅,United International Pictures (UIP) ,环球影业公司,亚罗·切尼,克里斯托弗·麦雷丹德瑞
,,341.34,2013/1/2,爱封了,,,爱封了,何冰,北京盛世新影影视发行有限公司,派格太合环球传媒,唐丹;,
喜剧/爱情,722.8,722.79,2013/1/31,爱情不NG,2013/2/10,爱情不NG,爱情不NG,李小冉,星美(北京)影业有限公司;,星美(北京)影业有限公司,朱时茂;,
爱情,0,,,,2015/12/4,爱情不等式,爱情不等式,,,浙江金沙影业有限公司;,,
爱情/喜剧,65.9,65.01,2015/9/18,爱情攻略,2015/9/18,爱情攻略,爱情攻略,赖慰玲,华夏电影发行有限责任公司;,骄阳电影有限公司,黄柏基;,
[],0,,,,2016/2/6,爱情斑马线,爱情斑马线,李智,,国家新闻出版广电总局电影卫星频道节目制作中心;,吴卫东;,
爱情/喜剧,59.2,58.59,2014/11/28,爱情狂想曲,2014/11/28,爱情狂想曲,爱情狂想曲,童苡萱,北京基点影视文化传媒有限公司;,天津滨海新区环宇影视传媒有限公司;,丛艺;,
,,60.63,2013/1/3,爱情真可怕,,,爱情真可怕,金泰勋,华夏电影发行有限责任公司;,,郑宇哲;,
爱情/喜剧,1.5,1.48,2013/11/15,爱情碰碰撞,2013/11/15,爱情碰碰撞,爱情碰碰撞,李小龙,北京国韵思娱文化传媒有限公司;,北京华影金孔雀文化传媒有限公司,张一墨;,
爱情,762.8,770.95,2014/8/7,爱情进化论,2014/8/15,爱情进化论,爱情进化论,段奕宏,北京麦特文化发展有限公司,国家新闻出版广电总局电影卫星频道节目制作中心,刘荣艳;,
爱情,536.1,535.57,2013/3/11,爱情银行,2013/3/14,爱情银行,爱情银行,江汉,北京帧画面影视文化传播有限公司;,北京十月天文化传媒股份有限公司;,曲江涛;,
喜剧/爱情,20.1,18.54,2015/7/14,爱情魔发师,2015/7/17,爱情魔发师,爱情魔发师,张燃,北京中外世纪影视文化传播有限公司,北京仁和博纳文化传媒有限公司,倾海;,
爱情,1734.9,1736.61,2016/3/7,爱情麻辣烫之情定终身,2016/3/8,爱情麻辣烫之情定终身,爱情麻辣烫之情定终身,张歆艺,北京安石英纳影视文化有限公司,长影集团有限责任公司,肖飞,
喜剧/爱情,906.8,908.23,2015/4/23,爱我就陪我看电影,2015/4/30,爱我就陪我看电影,爱我就陪我看电影,姜武,浙江东阳四月天影视文化有限公司;,浙江东阳四月天影视文化有限公司,牛朝阳;,
爱情,80,80.02,2013/10/19,爱拼北京,2013/10/29,爱拼北京,爱拼北京,贾乃亮,浙江艺能传媒股份有限公司,智慧工场（北京）文化传媒有限公司,康博;,
[],0,,,,2016/2/6,爱无界,爱无界,,,北京岐波盛世文化传媒有限公司;,,
爱情/喜剧/青春,211.7,211.09,2013/7/29,爱爱囧事,2013/8/2,爱爱囧事,爱爱囧事,赵奕欢,华夏电影发行有限责任公司,北京泽西年代影业有限公司;,关尔;,
爱情,0.1,38.43,2016/9/15,爱的“蟹”逅,2016/5/20,爱的“蟹”逅,爱的“蟹”逅,俞小凡,华夏电影发行有限责任公司,上海星洲文化传媒有限公司,崔轶;,
,,,,,,,爱的面包魂,陈妍希,,台湾得艺国际传媒股份有限公司;,高炳权,
爱情,1211.9,1209.63,2013/3/3,爱神,2013/3/8,爱神,爱神,钟汉良,蘭发行团队,上海凯羿影视传播有限公司,花明;,
,,,,,,,爱谁谁,房祖名,北京永旭良辰文化发展有限公司;,浙江新影年代文化传播有限公司,森岛;,
爱情,39,38.96,2013/7/24,爱，很美,2013/7/25,爱，很美,爱，很美,颖儿,上海善喜影视传媒有限公司;,浙江华友文化创意有限公司,殷悦;,
,,6690.48,2016/9/26,爵迹,2016/9/30,爵迹,爵迹,范冰冰,乐视影业（北京）有限公司,狮门影业公司,郭敬明;,刘军
纪实/真人秀/亲情,69683.7,69684.25,2014/1/25,爸爸去哪儿,2014/1/31,爸爸去哪儿,爸爸去哪儿,郭涛,北京光线影业有限公司;,上海天娱传媒有限公司,林妍,
纪实/纪录片/家庭/儿童,22348.3,22349.79,2015/2/10,爸爸去哪儿2,2015/2/19,爸爸去哪儿2,爸爸去哪儿2,陆毅,乐视影业（北京）有限公司;,乐视影业（北京）有限公司,谢涤葵;,
剧情/家庭,505.9,5.95,2013/9/18,爸爸妈妈复婚记,2013/9/18,爸爸妈妈复婚记,爸爸妈妈复婚记,刘莉莉,,一线视界（北京）文化传媒有限公司;,杨亚洲;,
喜剧/动作/冒险/儿童,98.6,94.83,2015/6/12,爸爸我来救你了,2016/1/22,爸爸我来救你了,爸爸我来救你了,钱枫,北京斓景盛世文化传媒有限公司;,上海电影（集团）有限公司,叶田;,
喜剧/家庭,11618.9,11606.39,2015/2/11,爸爸的假期,2015/2/19,爸爸的假期,爸爸的假期,郭涛,华夏电影发行有限责任公司;,浙江横店影视制作有限公司,王岳伦;,
剧情,3.8,3.84,2015/2/25,爸爸的晚餐,2015/4/17,爸爸的晚餐,爸爸的晚餐,赵毅维;,重庆电影集团有限公司;,重庆小熊座文化传播有限公司;,郑正;,
剧情/亲情,9.6,9.61,2016/8/26,爸爸的木房子,2016/8/26,爸爸的木房子,爸爸的木房子,杜雨露,浙江博瑞影视制作有限公司;,浙江博瑞影视制作有限公司,李得胜,申屠建
,,,,,,,片警妈妈,沈丹萍,芭乐互动（北京）文化传媒有限公司;,河北同华影视文化传媒有限公司;,颢然;,
,,149.74,2015/11/22,牛老汉的幸福生活,,,牛老汉的幸福生活,甄来威,,河北冠艺影视制作有限公司;,杨士增;,
喜剧,51,50.92,2013/8/21,牛胆神偷,2013/8/22,牛胆神偷,牛胆神偷,苗圃,国盛新影（北京）影视发行有限公司;,北京盛世华锐电影投资管理有限公司,冯自立;,
动画/喜剧/冒险/动作,304.7,304.72,2015/4/10,特功明星,2015/4/10,特功明星,特功明星,李正翔,上海电影股份有限公司影视发行分公司,上海河马动画设计股份有限公司;,徐克;,
,,,,,,,特工争风,娜塔莎·迈尔兹,20世纪福克斯电影公司,,约瑟夫·麦克金提·尼彻;,
动作,741.7,741.4,2014/4/6,特工艾米拉,2014/4/11,特工艾米拉,特工艾米拉,秦沛,北京剧角映画文化传媒有限公司,北京星光大道影视制作有限公司;,小徐;,
动作/犯罪,15526.9,15513.47,2013/10/17,特殊身份,2013/10/18,特殊身份,特殊身份,张涵予,北京星光灿烂影视文化有限公司,国家新闻出版广电总局电影卫星频道节目制作中心,霍耀良;,
动作/冒险/科幻/惊悚,33806.1,33739.01,2013/4/14,特种部队：全面反击,2013/4/15,特种部队：全面反击,特种部队：全面反击,道恩·强森,华夏电影发行有限责任公司;,派拉蒙影业公司,朱浩伟;,
动作/科幻,3006.6,3004.11,2013/2/28,特警判官,2013/3/1,特警判官,特警判官,多姆纳尔·格里森,Svensk Filmindustri (SF) ,,彼得·特拉维斯;,
爱情/剧情,286.6,286.59,2012/12/31,犀利人妻,2012/12/31,犀利人妻,犀利人妻,朱芯仪,,日舞国际娱乐股份有限公司,王仁里;,
剧情/戏曲,9.4,9.39,2015/4/23,状元媒,2015/4/23,状元媒,状元媒,李宏图,,,保尔夫;,
动画/冒险,159.3,164.01,2015/8/26,犹太女孩在上海2：项链密码,2015/8/28,犹太女孩在上海2：项链密码,犹太女孩在上海2：项链密码,彭博,上海电影（集团）有限公司;,上海电影（集团）有限公司,姚光华;,
,,,,,,,狂奔蚂蚁,杨涛,华夏电影发行有限责任公司,上海七贤影视文化传媒有限公司,葛文喆,
战争/动作,11902.4,11763.3,2014/11/20,狂怒,2014/11/21,狂怒,狂怒,布拉德·皮特,TriStar Pictures ;,哥伦比亚影片公司,大卫·阿耶;,
,,,,,,,狂暴飞车,尼古拉斯·凯奇,Karo Premiere ,Millenium Films ,帕特里克·卢西尔;,
歌舞,57,57.11,2014/2/22,狂舞派,2014/2/28,狂舞派,狂舞派,蔡瀚亿,,高先电影有限公司,黄修平;,
动作/爱情/冒险,304.8,304.74,2015/8/13,狂野飞车,2015/8/14,狂野飞车,狂野飞车,何伟,北京顶峰传奇影视文化有限公司;,北京光影部落影视文化传播有限公司;,袁野;,
动作/古装/悬疑,60078.7,60023.89,2013/9/10,狄仁杰之神都龙王,2013/9/28,狄仁杰之神都龙王,狄仁杰之神都龙王,刘嘉玲,华谊兄弟传媒股份有限公司;,华谊兄弟传媒股份有限公司,徐克;,
,,,,,2014/4/4,狐猴之岛：马达加斯加,狐猴之岛：马达加斯加,,imax公司,imax公司;,David Douglas ;,德鲁·菲尔曼
动作/犯罪/悬疑,167.4,167.58,2014/10/20,狙击时刻,2014/10/24,狙击时刻,狙击时刻,宋洋,广州星伯乐文化传播有限公司,中国三环音像社,杨江;,
动作/科幻/冒险,50313.2,50299.92,2016/6/23,独立日：卷土重来,2016/6/24,独立日：卷土重来,独立日：卷土重来,杨颖,20世纪福克斯电影公司,20世纪福克斯电影公司,罗兰·艾默里奇;,罗兰·艾默里奇
动作/冒险/西部,8145.2,8141.48,2013/10/4,独行侠,2013/10/5,独行侠,独行侠,艾米·汉莫,华夏电影发行有限责任公司;,杰瑞·布鲁克海默电影公司;,戈尔·维宾斯基;,
动作/战争/爱情/悬疑,44.3,45.31,2016/8/3,狼兵吼,2016/8/3,狼兵吼,狼兵吼,刘旭,北京名雅飞天影视文化传播有限公司;,北京名雅飞天影视文化传播有限公司,张新武;,王勇
剧情/冒险,69970.9,70107.21,2015/2/2,狼图腾,2015/2/19,狼图腾,狼图腾,冯绍峰,,国家新闻出版广电总局电影卫星频道节目制作中心,让·克·阿诺;,
爱情,413.5,413.64,2013/12/18,狼少年,2013/12/19,狼少年,狼少年,宋仲基,华夏电影发行有限责任公司;,,赵成熙;,
惊悚/悬疑/犯罪,581.1,578.45,2013/10/28,猎仇者,2013/11/1,猎仇者,猎仇者,林雪,海南传奇影业有限公司;,北京春秋时代文化有限公司,伏羲;,
动作/剧情/冒险,10631.1,10630.1,2016/4/21,猎神：冬日之战,2016/4/22,猎神：冬日之战,猎神：冬日之战,克里斯·海姆斯沃斯,United International Pictures (UIP) ,环球影业公司,塞德里克·萨科;,palak patel
喜剧/动作,634.5,634.44,2015/10/23,猛龙特囧,2015/10/23,猛龙特囧,猛龙特囧,王传君,美亚长城传媒（北京）有限公司,美亚长城传媒（北京）有限公司,胡耀辉;,
,,17846.88,2013/11/8,猩球崛起,,,猩球崛起,大卫·奥伊罗,Warner Bros. ,20世纪福克斯电影公司,鲁伯特·瓦耶特;,
科幻/动作,70925.2,71154.21,2014/8/28,猩球崛起：黎明之战,2014/8/29,猩球崛起：黎明之战,猩球崛起：黎明之战,史蒂文·韦格,华夏电影发行有限责任公司;,20世纪福克斯公司,马特·里夫斯;,
动画,4365.1,4363.25,2014/5/30,猪猪侠之勇闯巨人岛,2014/5/31,猪猪侠之勇闯巨人岛,猪猪侠之勇闯巨人岛,,上海电影股份有限公司影视发行分公司,上海炫动传播股份有限公司,古志斌,
,,1187.18,2014/5/31,猪猪侠之囧囧危机,,,猪猪侠之囧囧危机,,上海炫动传播股份有限公司,上海炫动传播股份有限公司,古志斌,
动画/儿童,4545.2,4545.56,2015/7/5,猪猪侠之终极决战,2015/7/10,猪猪侠之终极决战,猪猪侠之终极决战,,上海炫动传播股份有限公司,上海炫动传播股份有限公司,陆锦明,
惊悚/恐怖/悬疑,586,585.13,2016/4/11,猫脸老太太,2016/4/15,猫脸老太太,猫脸老太太,王翀,浙江东阳四月天影视文化有限公司;,方金影视文化传播（北京）有限公司,赵小溪;,牛朝杰
动画,85.7,85.57,2016/1/21,猿创世界之熊孩子部落,2016/1/23,猿创世界之熊孩子部落,猿创世界之熊孩子部落,王愫稣,福建神画时代数码动画有限公司;,福建神画时代数码动画有限公司;,刘潘;,
剧情,485.3,556.55,2015/5/26,王化买父,2014/9/28,王化买父,王化买父,,,,朱赵伟;,
动画/动作/冒险,159.5,159.42,2015/8/21,王子与108煞,2015/8/21,王子与108煞,王子与108煞,檀上花子,华夏电影发行有限责任公司,华夏电影发行有限责任公司,帕斯卡·莫莱利;,
爱情/古装/历史,13392.3,13377.59,2015/8/27,王朝的女人·杨贵妃,2015/7/30,王朝的女人·杨贵妃,王朝的女人·杨贵妃,黎明,,国家新闻出版广电总局电影卫星频道节目制作中心,张艺谋,
战争/悬疑,3164.6,3164.33,2014/12/29,王牌,2014/12/31,王牌,王牌,吕聿来,福建恒业影业有限公司,国家新闻出版广电总局电影卫星频道节目制作中心,范建会;,
喜剧/爱情/贺岁,1170.2,1167.63,2013/6/2,王牌情敌,2013/6/4,王牌情敌,王牌情敌,曾志伟,,邵氏兄弟（香港）有限公司,钟澍佳;,
动作/冒险/喜剧,48450.1,48449.79,2015/3/26,王牌特工：特工学院,2015/3/27,王牌特工：特工学院,王牌特工：特工学院,马克·哈米尔,华夏电影发行有限责任公司;,,马修·沃恩;,
动作/历史/古装,7699.8,7700.11,2012/12/31,王的盛宴,2012/11/29,王的盛宴,王的盛宴,聂远,星美(北京)影业有限公司,星美(北京)影业有限公司,陆川;,
,,4439.06,2013/1/6,王者之剑3D,,,王者之剑3D,摩根·弗里曼,Warner Bros. ,狮门影业公司,布莱特·拉特纳,
,,,,,,,王进喜,张志忠;,,长春电影制片厂;,宋江波;,
喜剧/家庭,117.5,116.99,2013/8/7,玛德2号,2013/8/9,玛德2号,玛德2号,黄晓明,星美(北京)影业有限公司,星美(北京)影业有限公司,朱家麟;,
,,10.91,2016/9/2,玩命剧组,,,玩命剧组,王小虎,北京瑞博阳光文化传播有限公司;,北京锐奇伟业国际文化传媒有限公司,李德威,
动作/喜剧/魔幻/爱情,255,254.88,2012/12/31,玩命时光,2012/12/31,玩命时光,玩命时光,秦昊,北京北广传媒影视有限公司,华夏电影发行有限责任公司,昂昂炫道;,
,,772.48,2013/1/7,玩命狙击,,,玩命狙击,余文乐,,无限动力实业有限公司,郭桂成,
,,3155.54,2013/1/1,玩命追踪,,,玩命追踪,杰森·斯坦森,Ascot Elite Entertainment Group ,Blitz Films ;,艾略特·莱斯特;,
动作/犯罪/惊悚,12845.1,12823.53,2015/11/19,玩命速递：重启之战,2015/11/20,玩命速递：重启之战,玩命速递：重启之战,萨米尔·盖丝米,,法国欧罗巴电影公司,卡米勒·德拉马雷;,
科幻/冒险/动作,69530.9,69456.7,2013/7/29,环太平洋,2013/7/31,环太平洋,环太平洋,罗伯特·卡辛斯基,华夏电影发行有限责任公司;,传奇影业;,吉尔莫·德尔·托罗;,
,,12935.55,2013/7/31,环形使者,,,环形使者,许晴,三星影业,dmg娱乐传媒集团,莱恩·约翰逊;,
,,,,,,,球迷达人,孙清,,,端木至,
,,,,,,,琴动我心,高曙光,北京万众灿烂影视文化传播有限公司,奥山影视文化湖北有限公司,周伟;,
爱情/喜剧,9,8.93,2015/3/24,璀璨的婚礼,2015/3/24,璀璨的婚礼,璀璨的婚礼,彭波,重庆蓝海世纪影业有限公司,成都赛为文化顾问有限公司,原野;,
剧情,,,,,2015/11/12,瓯柑之恋,瓯柑之恋,黄千格,,,李刚,
爱情,412.6,412.22,2013/11/7,甜心巧克力,2013/11/8,甜心巧克力,甜心巧克力,林江国,北京剧角映画文化传媒有限公司,北京乐韬世纪文化传媒有限公司,筱原哲雄;,
爱情/青春,48.3,48.27,2013/4/17,甜蜜十八岁,2013/4/19,甜蜜十八岁,甜蜜十八岁,郑爽,,海南仙寮投资有限公司;,何文超;,
动作/爱情,3723.6,3709.03,2014/3/5,甜蜜杀机,2014/3/7,甜蜜杀机,甜蜜杀机,苏有朋,,高雄人文化基金会,连奕琦;,
爱情,1248.8,1224.98,2013/2/14,甜蜜蜜,2015/2/13,甜蜜蜜,甜蜜蜜,黎明,香港橙天嘉禾娱乐（集团）有限公司,香港橙天嘉禾娱乐（集团）有限公司,陈可辛;,
动作/惊悚/科幻,11058.8,11040.66,2013/2/26,生化危机5：惩罚,2013/3/17,生化危机5：惩罚,生化危机5：惩罚,李冰冰,,康斯坦丁影业公司;,保罗·安德森;,
战争,0.2,,,,2014/1/29,生死传递,生死传递,何淼,,沈阳畅艺文化传媒有限公司;,,
,,,,,,,生死底线,马强;,,,康与江;,
,,,,,,,生死罗布泊,王洛勇,华夏电影发行有限责任公司;,天山电影制片厂,董玲;,
剧情,,,,,2014/12/2,生死船票,生死船票,刘涛,北京力尊映画文化传播有限公司;,,林晓丽;,
,,,,,,,甲天下,孙海英,华夏电影发行有限责任公司;,洛阳广电影视文化发展有限公司,魏大航;,
喜剧,8.3,8.3,2014/1/27,甲方乙方,2015/2/6,甲方乙方,甲方乙方,葛优,华谊兄弟传媒股份有限公司;,北京电影制片厂,冯小刚;,
喜剧,45.7,45.65,2015/12/12,电商时代,2015/12/11,电商时代,电商时代,付曼,深圳市电影发行放映公司,深圳市深投文化投资有限公司,陈晓曦;,
惊悚/惊秫,2221,2219.53,2013/2/20,电梯惊魂,2013/2/22,电梯惊魂,电梯惊魂,周秀娜,华夏电影发行有限责任公司;,北京新影联影业有限责任公司,宁敬武;,
喜剧,6.2,5.76,2015/11/23,男二本色,2015/11/13,男二本色,男二本色,田野,宁波枫海传媒科技股份有限公司;,陕西美图文化传播有限公司;,陈之月;,
喜剧/励志,1376.2,1372.56,2014/12/18,男人不可以穷,2014/12/24,男人不可以穷,男人不可以穷,翟天临,上海凯羿影视传播有限公司,香港国艺影视制作有限公司,钟澍佳;,
喜剧,20.3,20,2015/7/26,男人制造,2015/7/31,男人制造,男人制造,涓子,北京盛世华映影视文化传播有限公司,广州盛世华映文化传播有限公司,陶盟喜;,
,,,,,,,男人如衣服,张坚庭,华夏电影发行有限责任公司,福建恒业影业有限公司,谷德昭;,
剧情,500.5,429.11,2014/12/6,男左女右,2015/9/22,男左女右,男左女右,陈炜,,辽源关东盛京文化产业有限公司;,朱嘉欣;,
,,710.6,2013/1/1,男得有爱,,,男得有爱,潘霜霜,北京春秋时代文化有限公司,阳光媒体集团;,韩承桓;,
喜剧/爱情,31.4,31.27,2016/5/6,男神抱抱,2016/5/6,男神抱抱,男神抱抱,天悦,北京中外世纪影视文化传播有限公司;,六合华纳（北京）文化传媒有限公司,李小军;,
爱情/喜剧,825.7,823.7,2015/8/20,男神时代,2015/9/2,男神时代,男神时代,李菲儿,上海电影股份有限公司影视发行分公司四海电影发行联盟,广州桦森影视有限公司,徐正超;,
,,,,,,,画圣,,,中视翰林（北京）国际影视策划有限公司;,,
,,15064.83,2012/12/31,画壁,,,画壁,闫妮,北京光线影业有限公司;,精英制作公司;,陈嘉上;,
,,70210.75,2013/9/7,画皮2,,,画皮2,赵薇,华谊兄弟传媒股份有限公司;,华谊兄弟传媒股份有限公司,乌尔善;,
喜剧/爱情,2736,2733.3,2014/5/30,疯狂72小时,2014/6/6,疯狂72小时,疯狂72小时,邵兵,北京麦特文化发展有限公司,广东易美家园文化传媒有限公司,李继贤;,
,,,,,2015/6/12,疯狂侏罗纪,疯狂侏罗纪,,Distribution Company ,韩国希杰娱乐株式会社,Yoon-suk Choi ,Robert Abramoff 
动画/冒险,153030.3,153019.74,2016/3/3,疯狂动物城,2016/3/4,疯狂动物城,疯狂动物城,金妮弗·古德温,华夏电影发行有限责任公司,华特·迪士尼动画公司,里奇·摩尔,
动画,39472.8,39472.77,2013/4/19,疯狂原始人,2013/4/20,疯狂原始人,疯狂原始人,黄晓明,华夏电影发行有限责任公司;,美国梦工厂影片公司;,,
动画/冒险/喜剧,17214.6,17181.89,2015/4/23,疯狂外星人,2015/4/24,疯狂外星人,疯狂外星人,吉姆·帕森斯,,美国梦工厂影片公司;,蒂姆·约翰逊;,
喜剧,504.3,502.87,2013/8/29,疯狂的导演,2013/8/30,疯狂的导演,疯狂的导演,徐帆,蘭发行团队,国影宣文化传媒（北京）有限公司,宋阳;,
喜剧/悬疑,2.4,2.81,2016/8/26,疯狂的疯狂,2016/8/26,疯狂的疯狂,疯狂的疯狂,何中华,中影数字电影发展(北京)有限公司,北京猎海影视有限公司,何中华;,
,,,,,,,疯狂的蠢贼,林雪,荣诚国际文化传媒（北京）有限公司;,北京名扬星斗影视文化传媒有限公司;,李凯;,
喜剧/动作,15.7,,,,2015/11/20,痞子·洛克,痞子·洛克,黄一飞,北京中外世纪影视文化传播有限公司;,理想微微文化发展（北京）有限公司,雷金克;,
,,8731.75,2014/9/30,痞子英雄之全面开战,,,痞子英雄之全面开战,高捷,,上海上影英皇文化发展有限公司,蔡岳勋;,
动作/犯罪,20433.3,20411.5,2014/9/21,痞子英雄：黎明升起,2014/10/1,痞子英雄：黎明升起,痞子英雄：黎明升起,黄渤,华夏电影发行有限责任公司,北京华录百纳影视股份有限公司,蔡岳勋;,
动作/武侠/古装,38916,39078.78,2014/1/28,白发魔女传之明月天国,2014/7/31,白发魔女传之明月天国,白发魔女传之明月天国,范冰冰,华夏电影发行有限责任公司,博纳影视娱乐有限公司,张之亮;,
动作/战争,2433.4,2433.38,2015/4/2,白幽灵传奇之绝命逃亡,2015/4/3,白幽灵传奇之绝命逃亡,白幽灵传奇之绝命逃亡,石凉,华夏电影发行有限责任公司,华夏电影发行有限责任公司,尼克·鲍威尔;,
爱情/犯罪,10259.5,10259.53,2014/3/19,白日焰火,2014/3/21,白日焰火,白日焰火,王学兵,华谊兄弟传媒股份有限公司,江苏幸福蓝海影业有限责任公司,刁亦男;,
,,,,,,,白昼冷光,布鲁斯·威利斯,顶峰娱乐公司;,顶峰娱乐公司;,马布鲁克·埃尔·梅奇;,
魔幻/爱情,3153.7,3146.31,2013/9/23,白狐,2013/9/28,白狐,白狐,高虎,浙江东阳四月天影视文化有限公司;,浙江横店影视制作有限公司,牛朝阳;,
,,17502.1,2013/1/1,白蛇传说,,,白蛇传说,林雪,巨力影视传媒有限公司;,巨力影视传媒有限公司;,程小东;,
剧情/戏曲,33.9,49.57,2016/1/22,白蛇传（戏曲）,2015/6/10,白蛇传（戏曲）,白蛇传（戏曲）,,,上海福煦影视文化投资有限公司;,,
动画/冒险/喜剧,1762,1772.53,2014/8/21,白雪公主之矮人力量,2014/8/21,白雪公主之矮人力量,白雪公主之矮人力量,,华夏电影发行有限责任公司;,广州金川文化有限公司;,刘芳,
