消失爱人,爱情/悬疑,2016/1/15,黎明,福建恒业影业有限公司;,福建恒业影业有限公司,黄真真;,,6417.4,1,1
消失的凶手,动作/悬疑,2015/11/27,郭晓冬,乐视影业（北京）有限公司;,无限映画电影制作有限公司,罗志良;,,7708.3,1,1
消失的子弹,,2013/5/6,高虎,上海电影股份有限公司影视发行分公司,英皇电影有限公司,罗志良;,,15948.99,2,2
深夜前的五分钟,爱情,2014/10/23,牛犇,深圳美迅嘉润影业投资有限公司,深圳美迅嘉润影业投资有限公司,行定勋;,,1006.3,1,1
深情约定,剧情,2014/10/16,苗皓钧,,重庆鼎盛影业公司,大飞;,,18.3,1,1
深海挑战,纪录片,2015/2/12,詹姆斯·卡梅隆,华夏电影发行有限责任公司;,,雷·昆特,,240.7,1,1
港囧,喜剧,2015/9/25,徐峥,北京光线影业有限公司,北京光线影业有限公司,徐峥;,,161335.5,1,1
渴望的青春,爱情/青春,2014/5/9,赵斌,山海童蒙文化传媒有限公司,重庆保利万和院线,马雍;,,19.5,1,1
湄公河行动,,2016/9/24,张涵予,天津博纳文化传媒有限公司,华夏电影发行有限责任公司,林超贤;,黄建新,4030.76,2,2
湖杀令,战争,2015/9/5,张振华,,湖北来日方长影视传媒有限公司;,基智;,,31.1,1,1
滚蛋吧！肿瘤君,喜剧/爱情/励志,2015/8/13,刘莉莉,华夏电影发行有限责任公司,华夏电影发行有限责任公司,韩延;,,51102.9,1,1
满园春色,,2014/5/1,,,,王引,,66.63,2,2
漫瀚调,爱情,2015/11/30,孙绍龙;,内蒙古电影集团有限责任公司;,内蒙古电影集团有限责任公司;,赵国桦;,,0.6,1,1
潘多拉的宝剑,,2015/4/6,张炜迅,华夏电影发行有限责任公司;,华夏电影发行有限责任公司,李克龙;,,105.5,2,2
潜艇总动员2,,2013/5/31,,,深圳市环球数码影视文化有限公司;,谭轶心;,,1653.42,2,2
潜艇总动员3：彩虹宝藏,,2015/2/4,范楚绒,,深圳市环球数码影视文化有限公司;,何子力;,,5754.17,2,2
潜艇总动员4：章鱼奇遇记,动画,2014/5/30,,深圳市环球数码影视文化有限公司;,环球数码媒体科技研究（深圳）有限公司;,何子力;,,4762.6,1,1
潜艇总动员之时光宝盒,动画/冒险,2015/5/29,王燕华,深圳市环球数码影视文化有限公司;,深圳市环球数码影视文化有限公司;,何子力;,,3387.2,1,1
潜龙风云,爱情/动作,2014/11/7,陈惠敏,星光联盟影业（北京）有限公司;,骄阳电影有限公司,李保樟;,,84.9,1,1
澳门风云,动作/警匪,2014/1/31,高虎,,香港电视广播有限公司,王晶,,52490.3,1,1
澳门风云2,动作/喜剧,2015/2/19,姜大卫,,北京和颂世纪文化传播有限公司;,张敏,,97473.6,1,1
澳门风云3,动作/喜剧/冒险,2016/2/8,姜大卫,华夏电影发行有限责任公司,香港寰亚电影有限公司,王晶,,111783.6,1,1
激战,动作,2013/8/16,高捷,天津博纳文化传媒有限公司;,博纳影视娱乐有限公司,林超贤;,,11792.7,1,1
激战黎明,战争,2015/11/6,祝涛,东阳天天尚映影业有限公司;,中共庆元县委,孙雷;,,27.9,1,1
激浪青春,爱情,2014/6/6,邵兵,一壹国际影视文化传媒（北京）有限公司,狮子山制作有限公司,梁柏坚;,,498.2,1,1
火云端,剧情,2015/11/30,陈滢,深圳前海泰东文化传媒有限公司,国家新闻出版广电总局电影卫星频道节目制作中心,肖立波;,,10.1,1,1
火影忍者剧场版：博人传,动画/动作/冒险,2016/2/18,日野聪,东宝株式会社,东宝株式会社,山下宏幸;,,10322.1,1,1
火星救援,科幻/动作/冒险,2015/11/25,陈数,20世纪福克斯电影公司,20世纪福克斯电影公司;,雷德利·斯科特;,,58667.7,1,1
火海凌云,,2016/8/19,丹尼拉·科兹洛夫斯基,Central Partnership ;,Three T Productions ,尼古拉·列别捷夫;,尼基塔·米哈尔科夫,3067.4,1,1
火海逃生,剧情,2012/9/21,白帆,,,张夷非;,,44.3,1,1
火焰山历险记,动画,2013/7/19,,卡通先生影业有限公司;,江苏吴都潇湘影视文化发展有限公司;,肖淮海;,,583.2,1,1
火车快跑,爱情,2015/11/19,朱文超,,承德非凡影视文化传媒有限责任公司,杨东亮;,,0,1,1
火锅英雄,爱情/动作/喜剧/友情,2016/4/1,陈坤,上海电影股份有限公司影视发行分公司,合一影业有限公司,杨庆;,陈国富;,37054.1,1,1
火鸡总动员,动画,2014/3/7,竹井乔治,华夏电影发行有限责任公司;,,吉米·海沃德;,,4997.1,1,1
灯塔下的恋人,爱情/剧情,2016/3/11,杨梓邑,广州星伯乐文化传播有限公司,太阳娱乐文化有限公司,梁德森;,,20.7,1,1
灰姑娘,爱情/冒险/家庭,2015/3/13,海伦娜·伯翰·卡特,华夏电影发行有限责任公司;,华特·迪斯尼影片公司;,肯尼思·布拉纳;,,44470.4,1,1
灵偶契约,惊悚/恐怖,2016/4/1,劳伦·科汉,Metropolitan Filmexport ,华谊兄弟传媒股份有限公司,威廉·布伦特·贝尔;,matt berenson,1688.9,1,1
灵臆事件,惊悚/恐怖,2015/11/20,朱雨辰,上海电影（集团）有限公司;,上海铭承影视制作有限公司,刘宝贤;,,399.7,1,1
烈日灼心,剧情/犯罪/悬疑/心理,2015/8/27,郭涛,华夏电影发行有限责任公司,北京标准影像文化传播有限公司;,曹保平;,,30482.3,1,1
热情奏鸣曲,纪实/记录/音乐,2015/2/6,郎朗;,华夏电影发行有限责任公司;,北京库客东方文化传播有限公司,克里斯蒂安·库尔特·魏斯;,,8.9,1,1
热爱岛,,2013/1/13,宋佳,星光联盟文化发展（北京）有限公司;,北京圣视锦麟国际影视文化有限公司,甘国亮;,,277.46,2,2
热血男人帮,喜剧,2015/1/29,英达,上海和幕文化传播有限公司,北京完美星空传媒有限公司,查慕春;,,177.8,1,1
热血街头,,2013/4/19,王传君,北京瑞盛太合文化传媒有限公司;,深圳市宝安区福永杂技艺术团;,蒋丛;,,191.72,2,2
焦裕禄,,2014/4/1,李仁堂,,,王冀邢,,408.33,2,2
煎饼侠,喜剧/爱情,2015/7/17,邓超,华夏电影发行有限责任公司,新丽传媒股份有限公司,董成鹏;,,116014.5,1,1
熊出没之夺宝熊兵,动画,2014/1/17,,乐视影业（北京）有限公司,乐视影业（北京）有限公司,谭国欣,,24808.1,1,1
熊出没之熊心归来,动画/喜剧/冒险,2016/1/16,辛媛,乐视影业（北京）有限公司,珠江影业传媒股份有限公司,王强,,28766.3,1,1
熊出没之雪岭熊风,动画/喜剧/冒险,2015/1/30,辛媛,卡通先生影业有限公司,深圳市腾讯视频文化传播有限公司,刘富源,,29558.2,1,1
燃烧的影像,纪录片,2015/9/18,,,中国电影艺术研究中心,黎涛;,,12.5,1,1
爱·回家,剧情,2013/11/8,郭程程,慕威时尚文化传播（北京）有限公司;,北京正道恒业影视文化传媒有限公司;,陈双印;,,0.6,1,1
爱上灰姑娘,,2015/3/16,,,北京夏云飞国际影视文化有限公司;,,,1.78,2,2
爱丽丝梦游仙境2：镜中奇遇记,奇幻/冒险,2016/5/27,米娅·华希科沃斯卡,华夏电影发行有限责任公司,华特·迪斯尼影片公司,詹姆斯·波宾;,乔·罗斯,38703.7,1,1
爱之初体验,喜剧/爱情/青春,2015/8/7,那威,上海电影股份有限公司影视发行分公司,北京小马奔腾文化传媒股份有限公司,海涛;,,321.7,1,1
爱你一生一世,爱情,2012/12/28,彭博,八一电影制片厂,八一电影制片厂,赵翀;,,63.3,1,1
爱你不等来生,爱情/励志,2014/12/24,刘长纯,北京基点影视文化传媒有限公司;,珠海市星座文化传播有限公司,王安庆;,,25.5,1,1
爱别离,爱情,2013/9/18,张檬,四川英明影视文化艺术有限责任公司;,四川英明影视文化艺术有限责任公司,吴林;,,123.9,1,1
爱在旅途,爱情,2014/4/7,,华夏电影发行有限责任公司;,天山电影制片厂,,,32.8,1,1
爱在星空下,剧情/爱情,2016/8/26,江若琳,珠江影业传媒股份有限公司;,上海汪子琦文化传播有限公司;,汪子琦;,,113.8,1,1
爱在深秋,爱情,2016/1/22,王建成,英皇电影发行（北京）有限公司,英皇电影有限公司,林家威;,,113,1,1
爱在那一天,,2013/1/23,巩汉林,北京北角映画文化传播有限公司;,北京北角映画文化传播有限公司,朱少宇;,,534.37,2,2
爱宠大机密,动画/喜剧,2016/8/2,何炅,United International Pictures (UIP) ,环球影业公司,亚罗·切尼,克里斯托弗·麦雷丹德瑞,38878.12,1,1
爱封了,,2013/1/2,何冰,北京盛世新影影视发行有限公司,派格太合环球传媒,唐丹;,,341.34,2,2
爱情不NG,喜剧/爱情,2013/2/10,李小冉,星美(北京)影业有限公司;,星美(北京)影业有限公司,朱时茂;,,722.8,1,1
爱情不等式,爱情,2015/12/4,,,浙江金沙影业有限公司;,,,0,1,1
爱情攻略,爱情/喜剧,2015/9/18,赖慰玲,华夏电影发行有限责任公司;,骄阳电影有限公司,黄柏基;,,65.9,1,1
爱情斑马线,[],2016/2/6,李智,,国家新闻出版广电总局电影卫星频道节目制作中心;,吴卫东;,,0,1,1
爱情狂想曲,爱情/喜剧,2014/11/28,童苡萱,北京基点影视文化传媒有限公司;,天津滨海新区环宇影视传媒有限公司;,丛艺;,,59.2,1,1
爱情真可怕,,2013/1/3,金泰勋,华夏电影发行有限责任公司;,,郑宇哲;,,60.63,2,2
爱情碰碰撞,爱情/喜剧,2013/11/15,李小龙,北京国韵思娱文化传媒有限公司;,北京华影金孔雀文化传媒有限公司,张一墨;,,1.5,1,1
爱情进化论,爱情,2014/8/15,段奕宏,北京麦特文化发展有限公司,国家新闻出版广电总局电影卫星频道节目制作中心,刘荣艳;,,762.8,1,1
爱情银行,爱情,2013/3/14,江汉,北京帧画面影视文化传播有限公司;,北京十月天文化传媒股份有限公司;,曲江涛;,,536.1,1,1
爱情魔发师,喜剧/爱情,2015/7/17,张燃,北京中外世纪影视文化传播有限公司,北京仁和博纳文化传媒有限公司,倾海;,,20.1,1,1
爱情麻辣烫之情定终身,爱情,2016/3/8,张歆艺,北京安石英纳影视文化有限公司,长影集团有限责任公司,肖飞,,1734.9,1,1
爱我就陪我看电影,喜剧/爱情,2015/4/30,姜武,浙江东阳四月天影视文化有限公司;,浙江东阳四月天影视文化有限公司,牛朝阳;,,906.8,1,1
爱拼北京,爱情,2013/10/29,贾乃亮,浙江艺能传媒股份有限公司,智慧工场（北京）文化传媒有限公司,康博;,,80,1,1
爱无界,[],2016/2/6,,,北京岐波盛世文化传媒有限公司;,,,0,1,1
爱爱囧事,爱情/喜剧/青春,2013/8/2,赵奕欢,华夏电影发行有限责任公司,北京泽西年代影业有限公司;,关尔;,,211.7,1,1
爱的“蟹”逅,爱情,2016/5/20,俞小凡,华夏电影发行有限责任公司,上海星洲文化传媒有限公司,崔轶;,,0.1,1,1
爱神,爱情,2013/3/8,钟汉良,蘭发行团队,上海凯羿影视传播有限公司,花明;,,1211.9,1,1
爱，很美,爱情,2013/7/25,颖儿,上海善喜影视传媒有限公司;,浙江华友文化创意有限公司,殷悦;,,39,1,1
爵迹,,2016/9/30,范冰冰,乐视影业（北京）有限公司,狮门影业公司,郭敬明;,刘军,6690.48,2,1
爸爸去哪儿,纪实/真人秀/亲情,2014/1/31,郭涛,北京光线影业有限公司;,上海天娱传媒有限公司,林妍,,69683.7,1,1
爸爸去哪儿2,纪实/纪录片/家庭/儿童,2015/2/19,陆毅,乐视影业（北京）有限公司;,乐视影业（北京）有限公司,谢涤葵;,,22348.3,1,1
爸爸妈妈复婚记,剧情/家庭,2013/9/18,刘莉莉,,一线视界（北京）文化传媒有限公司;,杨亚洲;,,505.9,1,1
爸爸我来救你了,喜剧/动作/冒险/儿童,2016/1/22,钱枫,北京斓景盛世文化传媒有限公司;,上海电影（集团）有限公司,叶田;,,98.6,1,1
爸爸的假期,喜剧/家庭,2015/2/19,郭涛,华夏电影发行有限责任公司;,浙江横店影视制作有限公司,王岳伦;,,11618.9,1,1
爸爸的晚餐,剧情,2015/4/17,赵毅维;,重庆电影集团有限公司;,重庆小熊座文化传播有限公司;,郑正;,,3.8,1,1
爸爸的木房子,剧情/亲情,2016/8/26,杜雨露,浙江博瑞影视制作有限公司;,浙江博瑞影视制作有限公司,李得胜,申屠建,9.6,1,1
牛老汉的幸福生活,,2015/11/22,甄来威,,河北冠艺影视制作有限公司;,杨士增;,,149.74,2,2
牛胆神偷,喜剧,2013/8/22,苗圃,国盛新影（北京）影视发行有限公司;,北京盛世华锐电影投资管理有限公司,冯自立;,,51,1,1
特功明星,动画/喜剧/冒险/动作,2015/4/10,李正翔,上海电影股份有限公司影视发行分公司,上海河马动画设计股份有限公司;,徐克;,,304.7,1,1
特工艾米拉,动作,2014/4/11,秦沛,北京剧角映画文化传媒有限公司,北京星光大道影视制作有限公司;,小徐;,,741.7,1,1
特殊身份,动作/犯罪,2013/10/18,张涵予,北京星光灿烂影视文化有限公司,国家新闻出版广电总局电影卫星频道节目制作中心,霍耀良;,,15526.9,1,1
特种部队：全面反击,动作/冒险/科幻/惊悚,2013/4/15,道恩·强森,华夏电影发行有限责任公司;,派拉蒙影业公司,朱浩伟;,,33806.1,1,1
特警判官,动作/科幻,2013/3/1,多姆纳尔·格里森,Svensk Filmindustri (SF) ,,彼得·特拉维斯;,,3006.6,1,1
犀利人妻,爱情/剧情,2012/12/31,朱芯仪,,日舞国际娱乐股份有限公司,王仁里;,,286.6,1,1
状元媒,剧情/戏曲,2015/4/23,李宏图,,,保尔夫;,,9.4,1,1
犹太女孩在上海2：项链密码,动画/冒险,2015/8/28,彭博,上海电影（集团）有限公司;,上海电影（集团）有限公司,姚光华;,,159.3,1,1
狂怒,战争/动作,2014/11/21,布拉德·皮特,TriStar Pictures ;,哥伦比亚影片公司,大卫·阿耶;,,11902.4,1,1
狂舞派,歌舞,2014/2/28,蔡瀚亿,,高先电影有限公司,黄修平;,,57,1,1
狂野飞车,动作/爱情/冒险,2015/8/14,何伟,北京顶峰传奇影视文化有限公司;,北京光影部落影视文化传播有限公司;,袁野;,,304.8,1,1
狄仁杰之神都龙王,动作/古装/悬疑,2013/9/28,刘嘉玲,华谊兄弟传媒股份有限公司;,华谊兄弟传媒股份有限公司,徐克;,,60078.7,1,1
狙击时刻,动作/犯罪/悬疑,2014/10/24,宋洋,广州星伯乐文化传播有限公司,中国三环音像社,杨江;,,167.4,1,1
独立日：卷土重来,动作/科幻/冒险,2016/6/24,杨颖,20世纪福克斯电影公司,20世纪福克斯电影公司,罗兰·艾默里奇;,罗兰·艾默里奇,50313.2,1,1
独行侠,动作/冒险/西部,2013/10/5,艾米·汉莫,华夏电影发行有限责任公司;,杰瑞·布鲁克海默电影公司;,戈尔·维宾斯基;,,8145.2,1,1
狼兵吼,动作/战争/爱情/悬疑,2016/8/3,刘旭,北京名雅飞天影视文化传播有限公司;,北京名雅飞天影视文化传播有限公司,张新武;,王勇,44.3,1,1
狼图腾,剧情/冒险,2015/2/19,冯绍峰,,国家新闻出版广电总局电影卫星频道节目制作中心,让·克·阿诺;,,69970.9,1,1
狼少年,爱情,2013/12/19,宋仲基,华夏电影发行有限责任公司;,,赵成熙;,,413.5,1,1
猎仇者,惊悚/悬疑/犯罪,2013/11/1,林雪,海南传奇影业有限公司;,北京春秋时代文化有限公司,伏羲;,,581.1,1,1
猎神：冬日之战,动作/剧情/冒险,2016/4/22,克里斯·海姆斯沃斯,United International Pictures (UIP) ,环球影业公司,塞德里克·萨科;,palak patel,10631.1,1,1
猛龙特囧,喜剧/动作,2015/10/23,王传君,美亚长城传媒（北京）有限公司,美亚长城传媒（北京）有限公司,胡耀辉;,,634.5,1,1
猩球崛起,,2013/11/8,大卫·奥伊罗,Warner Bros. ,20世纪福克斯电影公司,鲁伯特·瓦耶特;,,17846.88,2,2
猩球崛起：黎明之战,科幻/动作,2014/8/29,史蒂文·韦格,华夏电影发行有限责任公司;,20世纪福克斯公司,马特·里夫斯;,,70925.2,1,1
猪猪侠之勇闯巨人岛,动画,2014/5/31,,上海电影股份有限公司影视发行分公司,上海炫动传播股份有限公司,古志斌,,4365.1,1,1
猪猪侠之囧囧危机,,2014/5/31,,上海炫动传播股份有限公司,上海炫动传播股份有限公司,古志斌,,1187.18,2,2
猪猪侠之终极决战,动画/儿童,2015/7/10,,上海炫动传播股份有限公司,上海炫动传播股份有限公司,陆锦明,,4545.2,1,1
猫脸老太太,惊悚/恐怖/悬疑,2016/4/15,王翀,浙江东阳四月天影视文化有限公司;,方金影视文化传播（北京）有限公司,赵小溪;,牛朝杰,586,1,1
猿创世界之熊孩子部落,动画,2016/1/23,王愫稣,福建神画时代数码动画有限公司;,福建神画时代数码动画有限公司;,刘潘;,,85.7,1,1
王化买父,剧情,2014/9/28,,,,朱赵伟;,,485.3,1,1
王子与108煞,动画/动作/冒险,2015/8/21,檀上花子,华夏电影发行有限责任公司,华夏电影发行有限责任公司,帕斯卡·莫莱利;,,159.5,1,1
王朝的女人·杨贵妃,爱情/古装/历史,2015/7/30,黎明,,国家新闻出版广电总局电影卫星频道节目制作中心,张艺谋,,13392.3,1,1
王牌,战争/悬疑,2014/12/31,吕聿来,福建恒业影业有限公司,国家新闻出版广电总局电影卫星频道节目制作中心,范建会;,,3164.6,1,1
王牌情敌,喜剧/爱情/贺岁,2013/6/4,曾志伟,,邵氏兄弟（香港）有限公司,钟澍佳;,,1170.2,1,1
王牌特工：特工学院,动作/冒险/喜剧,2015/3/27,马克·哈米尔,华夏电影发行有限责任公司;,,马修·沃恩;,,48450.1,1,1
王的盛宴,动作/历史/古装,2012/11/29,聂远,星美(北京)影业有限公司,星美(北京)影业有限公司,陆川;,,7699.8,1,1
王者之剑3D,,2013/1/6,摩根·弗里曼,Warner Bros. ,狮门影业公司,布莱特·拉特纳,,4439.06,2,2
玛德2号,喜剧/家庭,2013/8/9,黄晓明,星美(北京)影业有限公司,星美(北京)影业有限公司,朱家麟;,,117.5,1,1
玩命剧组,,2016/9/2,王小虎,北京瑞博阳光文化传播有限公司;,北京锐奇伟业国际文化传媒有限公司,李德威,,10.91,2,2
玩命时光,动作/喜剧/魔幻/爱情,2012/12/31,秦昊,北京北广传媒影视有限公司,华夏电影发行有限责任公司,昂昂炫道;,,255,1,1
玩命狙击,,2013/1/7,余文乐,,无限动力实业有限公司,郭桂成,,772.48,2,2
玩命追踪,,2013/1/1,杰森·斯坦森,Ascot Elite Entertainment Group ,Blitz Films ;,艾略特·莱斯特;,,3155.54,2,2
玩命速递：重启之战,动作/犯罪/惊悚,2015/11/20,萨米尔·盖丝米,,法国欧罗巴电影公司,卡米勒·德拉马雷;,,12845.1,1,1
环太平洋,科幻/冒险/动作,2013/7/31,罗伯特·卡辛斯基,华夏电影发行有限责任公司;,传奇影业;,吉尔莫·德尔·托罗;,,69530.9,1,1
环形使者,,2013/7/31,许晴,三星影业,dmg娱乐传媒集团,莱恩·约翰逊;,,12935.55,2,2
璀璨的婚礼,爱情/喜剧,2015/3/24,彭波,重庆蓝海世纪影业有限公司,成都赛为文化顾问有限公司,原野;,,9,1,1
甜心巧克力,爱情,2013/11/8,林江国,北京剧角映画文化传媒有限公司,北京乐韬世纪文化传媒有限公司,筱原哲雄;,,412.6,1,1
甜蜜十八岁,爱情/青春,2013/4/19,郑爽,,海南仙寮投资有限公司;,何文超;,,48.3,1,1
甜蜜杀机,动作/爱情,2014/3/7,苏有朋,,高雄人文化基金会,连奕琦;,,3723.6,1,1
甜蜜蜜,爱情,2015/2/13,黎明,香港橙天嘉禾娱乐（集团）有限公司,香港橙天嘉禾娱乐（集团）有限公司,陈可辛;,,1248.8,1,1
生化危机5：惩罚,动作/惊悚/科幻,2013/3/17,李冰冰,,康斯坦丁影业公司;,保罗·安德森;,,11058.8,1,1
生死传递,战争,2014/1/29,何淼,,沈阳畅艺文化传媒有限公司;,,,0.2,1,1
甲方乙方,喜剧,2015/2/6,葛优,华谊兄弟传媒股份有限公司;,北京电影制片厂,冯小刚;,,8.3,1,1
电商时代,喜剧,2015/12/11,付曼,深圳市电影发行放映公司,深圳市深投文化投资有限公司,陈晓曦;,,45.7,1,1
电梯惊魂,惊悚/惊秫,2013/2/22,周秀娜,华夏电影发行有限责任公司;,北京新影联影业有限责任公司,宁敬武;,,2221,1,1
男二本色,喜剧,2015/11/13,田野,宁波枫海传媒科技股份有限公司;,陕西美图文化传播有限公司;,陈之月;,,6.2,1,1
男人不可以穷,喜剧/励志,2014/12/24,翟天临,上海凯羿影视传播有限公司,香港国艺影视制作有限公司,钟澍佳;,,1376.2,1,1
男人制造,喜剧,2015/7/31,涓子,北京盛世华映影视文化传播有限公司,广州盛世华映文化传播有限公司,陶盟喜;,,20.3,1,1
男左女右,剧情,2015/9/22,陈炜,,辽源关东盛京文化产业有限公司;,朱嘉欣;,,500.5,1,1
男得有爱,,2013/1/1,潘霜霜,北京春秋时代文化有限公司,阳光媒体集团;,韩承桓;,,710.6,2,2
男神抱抱,喜剧/爱情,2016/5/6,天悦,北京中外世纪影视文化传播有限公司;,六合华纳（北京）文化传媒有限公司,李小军;,,31.4,1,1
男神时代,爱情/喜剧,2015/9/2,李菲儿,上海电影股份有限公司影视发行分公司四海电影发行联盟,广州桦森影视有限公司,徐正超;,,825.7,1,1
画壁,,2012/12/31,闫妮,北京光线影业有限公司;,精英制作公司;,陈嘉上;,,15064.83,2,2
画皮2,,2013/9/7,赵薇,华谊兄弟传媒股份有限公司;,华谊兄弟传媒股份有限公司,乌尔善;,,70210.75,2,2
疯狂72小时,喜剧/爱情,2014/6/6,邵兵,北京麦特文化发展有限公司,广东易美家园文化传媒有限公司,李继贤;,,2736,1,1
疯狂动物城,动画/冒险,2016/3/4,金妮弗·古德温,华夏电影发行有限责任公司,华特·迪士尼动画公司,里奇·摩尔,,153030.3,1,1
疯狂原始人,动画,2013/4/20,黄晓明,华夏电影发行有限责任公司;,美国梦工厂影片公司;,,,39472.8,1,1
疯狂外星人,动画/冒险/喜剧,2015/4/24,吉姆·帕森斯,,美国梦工厂影片公司;,蒂姆·约翰逊;,,17214.6,1,1
疯狂的导演,喜剧,2013/8/30,徐帆,蘭发行团队,国影宣文化传媒（北京）有限公司,宋阳;,,504.3,1,1
疯狂的疯狂,喜剧/悬疑,2016/8/26,何中华,中影数字电影发展(北京)有限公司,北京猎海影视有限公司,何中华;,,2.4,1,1
痞子·洛克,喜剧/动作,2015/11/20,黄一飞,北京中外世纪影视文化传播有限公司;,理想微微文化发展（北京）有限公司,雷金克;,,15.7,1,1
痞子英雄之全面开战,,2014/9/30,高捷,,上海上影英皇文化发展有限公司,蔡岳勋;,,8731.75,2,2
痞子英雄：黎明升起,动作/犯罪,2014/10/1,黄渤,华夏电影发行有限责任公司,北京华录百纳影视股份有限公司,蔡岳勋;,,20433.3,1,1
白发魔女传之明月天国,动作/武侠/古装,2014/7/31,范冰冰,华夏电影发行有限责任公司,博纳影视娱乐有限公司,张之亮;,,38916,1,1
白幽灵传奇之绝命逃亡,动作/战争,2015/4/3,石凉,华夏电影发行有限责任公司,华夏电影发行有限责任公司,尼克·鲍威尔;,,2433.4,1,1
白日焰火,爱情/犯罪,2014/3/21,王学兵,华谊兄弟传媒股份有限公司,江苏幸福蓝海影业有限责任公司,刁亦男;,,10259.5,1,1
白狐,魔幻/爱情,2013/9/28,高虎,浙江东阳四月天影视文化有限公司;,浙江横店影视制作有限公司,牛朝阳;,,3153.7,1,1
白蛇传说,,2013/1/1,林雪,巨力影视传媒有限公司;,巨力影视传媒有限公司;,程小东;,,17502.1,2,2
白蛇传（戏曲）,剧情/戏曲,2015/6/10,,,上海福煦影视文化投资有限公司;,,,33.9,1,1
白雪公主之矮人力量,动画/冒险/喜剧,2014/8/21,,华夏电影发行有限责任公司;,广州金川文化有限公司;,刘芳,,1762,1,1
白雪公主之神秘爸爸,动画/家庭/冒险/喜剧,2015/8/14,高枫,杭州寰耀影视文化传媒有限公司,杭州寰耀影视文化传媒有限公司,赵奔;,,1113.8,1,1
白雪公主之魔镜魔镜,,2014/8/21,内森·连恩,Ascot Elite Entertainment Group ,,塔西姆·辛;,,4404.41,2,2
白雪公主和三只小猪,动画/冒险,2016/8/26,任志宏,浙江东阳四月天影视文化有限公司;,浙江东阳四月天影视文化有限公司,莎莉;,尚相谦,173.8,1,1
白鹿原,,2013/9/7,刘威,华夏电影发行有限责任公司;,北京紫金长天传媒文化有限公司,王全安;,,14163.31,2,2
百万爱情宝贝,喜剧/爱情,2013/6/9,刘烨,湖南华翼星文化影视传媒;,湖南华翼星文化影视传媒,磐石;,,85.6,1,1
百变爱人,喜剧,2014/4/11,薛家燕,江苏幸福蓝海院线有限责任公司,香港银都机构有限公司,叶念琛;,,2415.8,1,1
百团大战,战争/历史,2015/8/28,陶泽如,八一电影制片厂,八一电影制片厂,宁海强,,41347.6,1,1
百家乐翻天,喜剧,2013/4/28,玛莉亚,,香港晶艺电影事业有限公司;,王晶;,,222.1,1,1
百家拳之关门弟子,动作,2016/1/7,陈之辉,,阳明中天（北京）影视传媒有限公司;,桑林;,,0,1,1
百星酒店,喜剧,2013/2/1,叶璇,乐视影业（北京）有限公司;,香港银都机构有限公司,谷德昭;,,5830.4,1,1
百鸟朝凤,剧情,2016/5/6,张喜前,北京聚合影联文化传媒有限公司;,北京聚合影联文化传媒有限公司,吴天明;,吴天明,8690.7,1,1
皇帝的新装之圣诞大明星,动画/喜剧,2016/1/1,,华夏电影发行有限责任公司,合肥创新符号影视文化有限公司;,李霞;,,67,1,1
盗剑72小时,喜剧/冒险/悬疑,2013/9/30,许还山,蘭发行团队;,陕西先行文化发展有限责任公司,徐捷;,,108.2,1,1
盗墓笔记,奇幻/悬疑,2016/8/5,井柏然,上海电影股份有限公司影视发行分公司,上海电影（集团）有限公司,李仁港;,杜俊,100021.35,1,1
盗非盗,剧情,2015/7/10,,,坤元莲城影视文化传媒（北京）有限公司,,,0,1,1
盗马记,喜剧,2014/3/21,王紫逸,,香港银都机构有限公司,李志毅;,,6273.5,1,1
盟军夺宝队,动作/传记,2014/3/28,凯特·布兰切特,华夏电影发行有限责任公司;,,乔治·克鲁尼;,,4711.2,1,1
目标战,动作/战争,2013/10/18,聂远,,八一电影制片厂,宁海强;,,28.9,1,1
盲探,动作/惊悚/悬疑,2013/7/4,林雪,寰亚电影发行（北京）有限公司;,香港银都机构有限公司,杜琪峰;,,21095.7,1,1
相伴库里申科,剧情,2015/8/14,宋春丽,东辉博瑞影视文化传媒（北京）有限公司;,八一电影制片厂,沈东;,,28.2,1,1
看见我和你,爱情/喜剧,2016/9/8,杜海涛,北京虹合品尚文化传媒有限公司,北京翡翠格纳文化有限公司;,谢毅航;,,2.67,1,1
真相禁区,动作/悬疑/犯罪,2016/1/22,高捷,广州星伯乐文化传播有限公司,深圳创天影视文化投资有限公司,麦咏麟;,,4200.7,1,1
睡在我上铺的兄弟,爱情/怀旧,2016/4/1,秦岚,乐视影业（北京）有限公司;,乐视影业（北京）有限公司,张琦;,高晓松,12782.3,1,1
石器时代之百万大侦探,喜剧,2013/4/28,龚蓓苾,海南传奇影业有限公司;,北京龙韵时空文化传播有限公司,王松;,,32.1,1,1
石斛兰,爱情/亲情,2014/1/18,古典,喜蓝(北京)文化传播有限公司;,喜蓝(北京)文化传播有限公司,王崴;,,2.2,1,1
石榴树上结樱桃,爱情/黑色/农村,2013/4/4,张刚,华夏电影发行有限责任公司;,北京谷天文化传播有限公司;,陈力;,,83,1,1
破五,剧情/家庭,2014/11/14,华少,,宁波莱彼特文化传媒有限公司;,宋奇;,,0.8,1,1
破坏者,动作/犯罪,2015/4/24,盖里·格拉伯斯,,,大卫·阿耶;,,2448.7,1,1
破局,爱情/剧情/犯罪,2014/7/11,车晓,,武汉左右影视制作有限公司,李作楠;,,146.7,1,1
