1,2,3,4,5,6,7,8,9,10,11,12,演员,发行,制作,导演,制作人,票房
0,0,0,0,0,1,0,0,0,0,0,0,51487.59677,27308.38,384.72,333,0,333
1,0,0,0,0,0,0,0,0,0,0,0,134759.0296,6329224.81,1353517.875,2766,0,2766
0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.3,58.3,0,58.3
0,0,0,0,0,0,0,0,0,1,0,0,2928.462727,0,394.7,394.7,0,394.7
0,0,0,0,0,0,0,0,0,0,0,1,33492.77692,5837472.329,710139.2012,11981.9,0,11981.9
0,0,0,1,0,0,0,0,0,0,0,0,6921.466515,0,128.3,128.3,0,128.3
0,0,0,0,1,0,0,0,0,0,0,0,3546.022,27308.38,61878.46857,1396.9,0,1396.9
0,0,0,0,0,0,1,0,0,0,0,0,135043.5199,729867.73,598317.2746,2004.6,0,2004.6
0,0,0,0,0,0,0,0,0,0,0,1,243881.7282,1112452.02,838268.9046,92134.12,0,88113.4
0,0,0,0,0,0,0,0,0,1,0,0,59.4,322.932,13533.624,59.4,0,59.4
0,0,0,1,0,0,0,0,0,0,0,0,27667.07091,6866579.161,316.32,253.08,0,224.98
0,0,0,0,0,0,0,0,0,0,1,0,82432.46374,61003.04,317755.9575,9164.7,0,4261.7
0,0,0,0,0,1,0,0,0,0,0,0,0.6,0,0,0.6,0,0.6
0,0,0,0,0,0,0,0,0,0,0,1,16.7,16.7,16.7,16.7,0,16.7
0,0,0,0,0,1,0,0,0,0,0,0,77727.67245,6902064.05,840.6,840.6,0,840.6
0,0,0,0,0,0,0,0,0,0,0,1,8032.525,13821.08,4510.613333,999.58,0,922.48
0,0,0,1,0,0,0,0,0,0,0,0,1740.541429,1412.340909,104.1,350.1,0,104.1
0,0,1,0,0,0,0,0,0,0,0,0,6744.564211,1405.8,64478.35429,1058,0,536.6
0,0,1,0,0,0,0,0,0,0,0,0,91279.52125,0,1353461.472,1042.2,0,679.1
0,0,0,0,0,1,0,0,0,0,0,0,12938.386,33699.32886,82604.84385,6657.78,0,1144.3
0,0,0,0,0,0,0,0,0,1,0,0,3645.653333,16439.12,8066.047143,1038.03,0,853.2
0,0,1,0,0,0,0,0,0,0,0,0,5987.991333,4080.147368,1222.28,232.4,0,232.4
0,0,0,0,0,0,0,0,1,0,0,0,166650.5434,729867.73,577352.7208,81665.34,0,4748.2
0,0,0,0,0,0,0,0,0,0,1,0,269340.155,72077.005,369093.53,81665.34,0,9067.33
0,0,0,0,0,0,0,0,0,0,1,0,252714.1385,5889514.336,611927.3402,81665.34,0,19875
0,0,0,0,0,1,0,0,0,0,0,0,1344.294118,6796768.422,1863.7,168.1,0,168.1
0,0,0,0,0,0,0,0,0,0,1,0,20061.71,6902064.05,309.4,7828.83,0,82
0,0,0,0,0,0,0,0,0,0,0,1,3295.9075,6902064.05,496306.8728,32.3,0,32.3
0,0,1,0,0,0,0,0,0,0,0,0,115.012,6902064.05,630761.4979,27.31,0,27.31
1,0,0,0,0,0,0,0,0,0,0,0,93751.83636,6902064.05,0,44424.77,0,32304.4
0,1,0,0,0,0,0,0,0,0,0,0,166074.58,959050.4626,644793.6646,25624.6,0,25624.6
0,0,0,0,0,0,0,0,0,1,0,0,122760.7302,29.1,44.43333333,29.1,0,29.1
0,0,0,0,0,0,0,1,0,0,0,0,262912.835,6664222.139,173189.8026,57654.45,0,16728.54
0,0,0,0,0,0,0,1,0,0,0,0,53798.67778,0,835954.93,1.8,0,1.8
1,0,0,0,0,0,0,0,0,0,0,0,45502.81111,47623.95,102.2,102.2,0,102.2
0,0,0,0,0,0,0,0,1,0,0,0,77795.615,6713900.14,474556.2487,6271.2,0,6271.2
0,0,1,0,0,0,0,0,0,0,0,0,301257.5838,0,1037216.304,122247.26,0,27277.8
0,0,0,0,0,1,0,0,0,0,0,0,14326.37514,36756.9275,774111.2609,168.03,0,168.03
0,0,1,0,0,0,0,0,0,0,0,0,48825.10732,23031.70565,7650.99,20072.09,0,2303.39
0,0,0,0,0,0,0,1,0,0,0,0,546.2,398.475,5164.3,310.5,0,310.5
0,0,0,0,0,0,0,0,0,0,0,1,70543.17333,6453093.008,0,566.8,0,566.8
0,0,0,0,0,0,0,1,0,0,0,0,204048.2436,729867.73,530860.7938,30304.26,0,9525
0,0,0,0,0,0,0,0,1,0,0,0,183436.7197,89681.01,123454.4066,30304.26,42122.36,20779.26
0,0,0,0,0,0,1,0,0,0,0,0,63632.09,1268815.182,30544.75833,1104.4,0,1104.4
0,0,0,0,0,0,0,0,0,0,0,1,246.38,7,73.46666667,1621.93,0,7
0,0,0,0,0,0,0,0,0,1,0,0,220439.6662,5820810.953,649620.9072,294451.71,0,96695.21
0,0,0,0,0,1,0,0,0,0,0,0,295238.9036,6902064.05,635841.4459,294451.71,0,197756.5
0,0,0,1,0,0,0,0,0,0,0,0,112301.0162,0,0,6602.71,0,1266.63
0,0,0,1,0,0,0,0,0,0,0,0,99557.09188,0,5020.866667,238.7,0,238.7
0,0,0,0,1,0,0,0,0,0,0,0,10312.90727,6902064.05,0,1308.2,0,1308.2
0,0,0,0,1,0,0,0,0,0,0,0,42955.53833,575.0714286,92.3,92.3,0,92.3
0,0,0,0,0,0,0,1,0,0,0,0,2237.69,423203.2845,5016.527273,1042.2,363.1,363.1
0,0,0,0,0,0,1,0,0,0,0,0,10907.66667,6902064.05,158950.5914,107.2,0,107.2
0,0,0,0,0,0,0,0,1,0,0,0,1661.325,2069.7,1846.086,1063.4,0,1063.4
0,0,1,0,0,0,0,0,0,0,0,0,206756.256,207714.5583,261449.498,2221.6,0,2221.6
0,0,0,1,0,0,0,0,0,0,0,0,150891.0249,0,227022.3853,3876.65,0,195.15
0,0,0,0,0,0,0,0,0,0,0,1,102619.7983,0,3500.32,3481,0,3481
0,0,0,0,0,0,0,0,0,0,1,0,3668.1,0,162168.8033,48377.8,0,3668.1
0,0,1,0,0,0,0,0,0,0,0,0,157752.8741,443328.5179,127577.3438,92658,0,77028.4
0,0,1,0,0,0,0,0,0,0,0,0,200729.4814,29074.86,214029.556,6602.71,0,1113
0,0,0,0,0,0,0,0,0,1,0,0,1.49,0,0,1.49,0,1.49
0,0,1,0,0,0,0,0,0,0,0,0,175659.8151,215495.7362,644131.4109,1529.7,0,1529.7
0,0,0,0,0,0,0,1,0,0,0,0,32.75846154,30.1,30.1,30.1,0,30.1
0,0,1,0,0,0,0,0,0,0,0,0,80153.03,17994.97,8699.245,1695.1,0,121
0,0,0,1,0,0,0,0,0,0,0,0,177180.0088,920830.6221,190319.1,46404.44,0,45574.1
0,0,0,1,0,0,0,0,0,0,0,0,190928.6368,729867.73,446023.3696,26526.71,0,2257.7
0,1,0,0,0,0,0,0,0,0,0,0,8988.25875,0,0,8108.173333,0,2667.44
0,0,0,0,0,0,0,0,0,1,0,0,11553.00333,71806.07,138317.07,10828.54,0,8161.1
0,0,0,0,0,0,1,0,0,0,0,0,314801.8993,6902064.05,105592.1067,62882.1,0,62882.1
0,0,0,0,0,0,0,0,0,0,0,1,879.2757143,160.59,1351.19,1351.19,0,2.89
0,0,0,0,0,0,0,0,0,0,0,1,15814.01467,0,13371.5,170.6,0,170.6
0,0,0,0,0,1,0,0,0,0,0,0,151224.0503,9904.95,244,244,0,244
0,0,0,0,0,0,0,1,0,0,0,0,113081.596,421016.937,734649.5418,88318.48,0,23219.4
0,0,0,0,0,0,0,0,1,0,0,0,4920.361,296232.7895,610353.7885,40.3,0,40.3
0,0,0,0,0,0,0,0,0,1,0,0,26381.33,0,0,1122.5,0,1112.5
0,0,0,0,0,0,1,0,0,0,0,0,34664.204,0,0,14,0,5.5
0,0,0,0,0,1,0,0,0,0,0,0,2506.954286,0,797.3,305.1,0,8.2
0,0,0,0,0,0,1,0,0,0,0,0,61174.7528,6902064.05,353961.0408,6024.4,0,5941.4
1,0,0,0,0,0,0,0,0,0,0,0,81.7,0,191867.9431,1118.46,0,81.7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,247849.9235,1112452.02,870606.5076,6792.8,0,6792.8
0,1,0,0,0,0,0,0,0,0,0,0,71836.43115,0,0,76.2,0,76.2
0,0,0,0,0,0,1,0,0,0,0,0,23144.58615,9220.68,4.5,4.5,0,4.5
0,0,0,0,0,0,1,0,0,0,0,0,61037.61216,2148.7,46364.72267,3038,0,744.2
0,0,0,0,0,0,0,0,0,0,0,1,1324.75,1392.25,1018.35,1020,0,1016.8
0,0,0,0,0,0,0,0,0,0,0,1,21010.66429,6902064.05,449955.033,139.6,0,139.6
0,0,0,1,0,0,0,0,0,0,0,0,181451.6221,5608999.884,412727.3936,28446.9,0,28446.9
0,0,0,0,1,0,0,0,0,0,0,0,266819.9711,6329317.099,119364.01,56059.61333,0,53028.3
0,0,0,0,0,0,1,0,0,0,0,0,50129.925,6902064.05,365983.0964,10358.7,0,10358.7
0,0,0,0,0,1,0,0,0,0,0,0,235741.5652,6902064.05,399418.7347,48142.1,0,48142.1
0,0,1,0,0,0,0,0,0,0,0,0,28095.21905,6866617.374,512244.14,559.2,0,502.2
1,0,0,0,0,0,0,0,0,0,0,0,339.83875,0,14.1,14.1,0,14.1
0,0,0,0,1,0,0,0,0,0,0,0,136210.2516,0,28.9,366.1666667,0,28.9
0,0,0,0,0,0,0,1,0,0,0,0,38591.72857,0,33.5,33.5,0,33.5
0,0,0,0,0,0,0,0,0,0,0,1,252120.2018,6477772.774,780667.5292,116669.6,0,76116.5
0,0,0,0,0,1,0,0,0,0,0,0,47985.93462,0,0,794.1,0,196.5
1,0,0,0,0,0,0,0,0,0,0,0,2388.102857,0,0,405.9,0,0
0,0,0,0,0,0,0,0,0,0,0,1,36387.924,9220.68,71085.06065,300.925,0,253
0,0,0,0,0,0,0,1,0,0,0,0,67155.24919,1256.25,105220.2971,705.21,5328.466667,86
0,0,0,0,0,0,0,0,0,0,1,0,0,0,835954.93,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,171.4,508689.3578,382.0222222,1119.2,0,171.4
1,0,0,0,0,0,0,0,0,0,0,0,30105.97163,6675.733333,59.8,59.8,0,59.8
0,0,0,0,0,0,1,0,0,0,0,0,37020.8404,421016.937,104533.4624,13925.04,0,13925.04
1,0,0,0,0,0,0,0,0,0,0,0,34846.57036,365473.7553,104533.4624,38710.72,0,12493.9
1,0,0,0,0,0,0,0,0,0,0,0,39829.94722,385810.014,104533.4624,31393.78667,0,16759.92
1,0,0,0,0,0,0,0,0,0,0,0,0,391654.8,181229.051,13147.5,0,6777.6
1,0,0,0,0,0,0,0,0,0,0,0,534979.3829,1112452.02,757681.5519,38710.72,0,8624.3
0,0,0,0,1,0,0,0,0,0,0,0,313.47,6311.961333,5920.51,313.47,0,313.47
0,0,0,0,0,0,0,0,0,1,0,0,1153.6,6289358.165,33043.03333,1153.6,0,1153.6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,170.6,170.6,0,170.6
0,0,0,0,0,0,0,1,0,0,0,0,1055.03,0,1.1,30.95,0,1.1
0,0,0,0,0,0,1,0,0,0,0,0,183985.3153,6329224.81,122275.51,81145.862,0,19506.7
0,0,0,0,0,0,0,0,0,0,0,1,268226.6815,0,1391038.76,81145.862,0,17422.9
0,0,0,0,0,0,0,1,0,0,0,0,261467.5859,6329224.81,1320333.294,81145.862,0,19234.2
0,0,1,0,0,0,0,0,0,0,0,0,13685.26,44.2,44.2,44.2,0,44.2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.2,0,0,4.2
0,0,0,0,0,0,0,1,0,0,0,0,43219.82308,6542575.034,92467.12097,1108.8,0,1108.8
0,0,0,0,0,0,0,0,0,1,0,0,203630.9217,2969.066667,76793.0069,168.6,0,168.6
0,0,0,0,0,1,0,0,0,0,0,0,60636.94647,6902064.05,78.1,23,0,23
0,0,0,0,0,0,0,0,1,0,0,0,69550.50529,6902064.05,474508.7072,14199.61,0,36.3
0,0,0,0,0,0,0,0,0,1,0,0,75503.72,0,27.2,27.2,0,27.2
0,0,0,1,0,0,0,0,0,0,0,0,50815.76348,1024.42,3.7,305.5,0,3.7
0,0,0,1,0,0,0,0,0,0,0,0,48427.13,108257.4327,28060.91,6953.31,0,647.41
1,0,0,0,0,0,0,0,0,0,0,0,63239.45985,6884277.858,1021.4,1021.4,0,1021.4
0,0,0,0,1,0,0,0,0,0,0,0,92634.2422,231561.9811,6742.95,11454.7,0,3013.9
0,1,0,0,0,0,0,0,0,0,0,0,7140.364545,1636634.164,4322.866667,3787,0,3787
1,0,0,0,0,0,0,0,0,0,0,0,33258.5644,6902064.05,39564.12857,2971,0,2971
0,0,0,0,0,0,0,0,0,0,0,1,39947.37714,2723.9,3346.877778,533.7,0,533.7
0,0,0,0,1,0,0,0,0,0,0,0,159633.0692,97288.76,257312.1427,2349.5,0,2349.5
0,0,0,0,0,1,0,0,0,0,0,0,26332.73227,188451.9676,50613.684,571.3,0,571.3
0,1,0,0,0,0,0,0,0,0,0,0,262656.3425,0,672048.1757,18755.2,0,3228.3
0,0,0,0,0,0,0,1,0,0,0,0,42712.36333,1173671.65,37854.85556,17287.4,1106.7,1106.7
0,0,0,0,1,0,0,0,0,0,0,0,316.1,12.77,258,0.8,0,0.8
0,0,0,0,0,0,0,0,0,0,0,1,30058.63368,454335.1428,18417.62,838,0,701
0,0,0,0,0,0,0,0,1,0,0,0,47943.73441,359363.3235,2711.38,333.37,0,266.83
0,0,0,0,1,0,0,0,0,0,0,0,238069.5131,0,230631.16,101575.82,0,38608.42
0,0,0,0,0,0,0,0,0,0,1,0,65244.87143,6657075.63,0,43560.3,0,43560.3
0,0,1,0,0,0,0,0,0,0,0,0,26992.47778,1208374.612,21061.1,2347.7,0,2347.7
0,0,0,0,0,0,0,0,0,0,1,0,117435.4367,6884277.785,440399.6819,993.3,0,993.3
0,0,0,0,0,0,0,0,0,0,1,0,135712.9381,1112452.02,879969.2615,4699.2,0,4699.2
1,0,0,0,0,0,0,0,0,0,0,0,51341.93462,6902064.05,488842.5,3682.7,0,3682.7
0,0,0,1,0,0,0,0,0,0,0,0,3757.8,6814113.862,48599.08148,3757.8,0,3757.8
0,0,0,0,1,0,0,0,0,0,0,0,54414.25606,0,512244.14,20348.53333,0,327.2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,451.35,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,7622.748571,6902064.05,447574.6325,3013.83,0,248.9
0,0,0,0,0,1,0,0,0,0,0,0,0.11,0,500.11,333.4433333,0,0.11
0,0,0,0,1,0,0,0,0,0,0,0,401077.5808,6902064.05,833436.5338,203285.16,0,56847.56
0,0,0,0,1,0,0,0,0,0,0,0,437644.6933,6902064.05,781714.96,203285.16,0,146437.6
1,0,0,0,0,0,0,0,0,0,0,0,145437.4958,6709.51,253536.6966,133.78,0,133.78
0,0,0,0,0,0,0,1,0,0,0,0,104506.7779,60715.80789,25009.875,72.6,0,72.6
0,0,0,0,0,0,0,1,0,0,0,0,346630.685,220997.52,184741.2482,15191.2,0,15191.2
0,0,0,0,0,0,0,0,1,0,0,0,205821.755,1048252.365,999145.9004,144145.5,0,144145.5
0,0,0,0,0,0,0,1,0,0,0,0,397.64,16439.12,7848.112222,220.39,1249.523333,220.39
0,0,0,0,0,1,0,0,0,0,0,0,3844.435882,16439.12,8557.201579,1351.19,0,1348.3
0,0,0,0,1,0,0,0,0,0,0,0,122252.2218,214969.9426,102817.4304,3317.6,0,3317.6
0,0,0,0,0,1,0,0,0,0,0,0,47090.77632,435.02,1962.9,333.2,0,333.2
1,0,0,0,0,0,0,0,0,0,0,0,64138.56522,192663.4867,37904.25,752.9,0,752.9
0,0,0,0,0,0,0,0,0,1,0,0,34162.892,316821.5,113194.4942,2204.4,0,2204.4
0,0,0,0,0,0,0,0,0,0,0,1,13026.78769,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,4609.546667,17.78,17.78,17.78,0,17.78
0,0,0,0,0,0,0,0,0,0,0,1,220228.303,0,275523.76,294199.98,0,14963.5
0,0,0,0,0,0,0,1,0,0,0,0,2925.573333,300.8,1.2,1.2,0,1.2
0,0,0,1,0,0,0,0,0,0,0,0,186694.8593,6902064.05,66.54,244.4266667,0,66.54
0,0,0,1,0,0,0,0,0,0,0,0,36834.13333,6902064.05,67204.9,91450.76,0,2536.2
1,0,0,0,0,0,0,0,0,0,0,0,39527.99955,13821.08,65633.57438,476.1,0,476.1
0,0,0,0,0,0,0,0,1,0,0,0,10935.08444,198.9,34.56666667,93.09,0,31.8
0,0,0,1,0,0,0,0,0,0,0,0,155294.2605,1503450.624,574759.9354,3876.65,3302,3302
0,0,1,0,0,0,0,0,0,0,0,0,29879.0025,1112452.02,1184557.919,776.5,0,776.5
0,0,0,0,0,0,0,1,0,0,0,0,129.5072727,544.5,32.5,32.5,0,32.5
0,0,0,0,0,1,0,0,0,0,0,0,82775.37154,6902064.05,257165.3227,5366.27,0,147.2
1,0,0,0,0,0,0,0,0,0,0,0,444442.77,12143.9,1439.6,28501.7,0,114.4
1,0,0,0,0,0,0,0,0,0,0,0,44.3,0,44.3,44.3,0,44.3
0,0,0,0,0,0,0,0,1,0,0,0,7808.123333,235336.33,59.93333333,48.6,0,48.6
0,0,0,0,0,0,0,0,0,1,0,0,35082.21842,436859.0488,747737.5725,2537.69,0,452.9
0,0,0,0,0,0,1,0,0,0,0,0,17217.53043,1112452.02,1292308.152,11284.5,0,11284.5
0,0,0,0,0,0,0,0,1,0,0,0,70200.94971,76277.65,31320.93143,4267.96,0,3769.76
1,0,0,0,0,0,0,0,0,0,0,0,221020.9191,4128.68,110105.6474,4128.68,0,4128.68
0,0,0,0,0,0,0,1,0,0,0,0,16186.9,38348.71,1141206.831,15702.9,0,15702.9
0,0,0,0,0,1,0,0,0,0,0,0,1545.16,6902064.05,504199.9787,2200.7,0,1023.4
0,0,0,0,0,1,0,0,0,0,0,0,14776.328,0,352.3,352.3,0,352.3
0,1,0,0,0,0,0,0,0,0,0,0,72735.15438,0,13726.55,44319.68,0,2962.6
0,0,0,0,0,0,0,0,1,0,0,0,230665.2868,6533063.269,235294.0254,44319.68,43525.78759,35993.48
0,0,0,0,0,0,0,0,0,1,0,0,65071.165,6902064.05,0,44319.68,0,1413.4
0,0,0,0,0,0,0,0,0,1,0,0,66187.96789,6902064.05,0,44319.68,0,1025.4
1,0,0,0,0,0,0,0,0,0,0,0,168911.8583,450274.745,480772.7858,23240.48,0,4817.68
0,0,0,1,0,0,0,0,0,0,0,0,42334.2808,220997.52,1035.047143,79.4,0,79.4
0,0,1,0,0,0,0,0,0,0,0,0,165307.2662,468269.8427,355051.7447,4908.01,0,4908.01
0,0,1,0,0,0,0,0,0,0,0,0,181370.2313,0,292579.4482,23646.85,0,17327.65
0,0,0,0,0,0,1,0,0,0,0,0,105312.6924,1100062.864,1125591.595,56509.5,56509.5,56509.5
0,0,0,0,1,0,0,0,0,0,0,0,111611.4927,6902064.05,88015.48,2200.7,0,1177.3
0,0,0,0,1,0,0,0,0,0,0,0,27471.70067,58,58,220.1,0,58
0,0,0,0,0,0,1,0,0,0,0,0,179900.0798,6080008.925,121009.0525,3639.3,21433.852,3639.3
0,0,0,0,0,0,0,1,0,0,0,0,678.1,198.9,824.1833333,503.2,0,2.1
0,0,1,0,0,0,0,0,0,0,0,0,23323.25182,6902064.05,148353.262,26.4,0,8.3
0,0,0,0,0,0,1,0,0,0,0,0,317479.6833,429040.8125,538838.5503,11984.8,0,11984.8
0,0,0,0,0,0,0,0,0,1,0,0,23054.34545,2.7,2626.833333,2.7,0,2.7
1,0,0,0,0,0,0,0,0,0,0,0,52124.245,0,8467.9,27.1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,274623.7974,740264.1171,844728.8867,174431.05,0,74409.7
0,0,1,0,0,0,0,0,0,0,0,0,112472.4338,6902064.05,447029.13,12160.3,0,12160.3
0,0,0,0,0,1,0,0,0,0,0,0,225770.7323,30032,579978.3926,30250.13333,0,30032
0,0,0,0,0,0,0,0,0,0,1,0,33472.97074,34154.5446,139597.8738,29507.65333,0,3324.2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,39.5,0,3.1
0,0,0,0,0,0,0,0,0,0,1,0,38194.60435,1828,42900.82,9164.7,0,1139.1
0,0,0,0,0,0,0,0,0,1,0,0,890.7076923,6369130.414,3116.5,500.2666667,0,410.6
0,1,0,0,0,0,0,0,0,0,0,0,1087.049091,0,1247.71,398.74,0,398.74
0,0,0,0,1,0,0,0,0,0,0,0,32016.72727,36086.95667,163.1142857,74.7,0,7.8
0,0,0,0,1,0,0,0,0,0,0,0,1636.114091,1.6,988.6,171.82,0,1.6
1,0,0,0,0,0,0,0,0,0,0,0,5821.664286,59007.51905,0,5722.95,0,5722.95
0,0,0,0,0,0,0,0,0,0,0,1,2908.633333,0,824955.5243,0.1,0,0.1
0,0,0,0,0,0,0,0,0,0,0,1,147654.6904,613597.8791,868482.5795,24646.7,0,19542.5
0,0,0,0,0,0,1,0,0,0,0,0,135648.863,613597.8791,797768.0562,24646.7,0,5104.2
0,0,0,0,0,0,1,0,0,0,0,0,102850.2263,532347.91,939179.1818,2756.7,0,2756.7
0,1,0,0,0,0,0,0,0,0,0,0,16520.68385,10676.40857,21513.36,3470.81,0,3470.81
0,0,0,0,0,0,0,0,0,0,0,1,1952.53,229.6,4326.228571,5009,0,229.6
0,0,0,0,1,0,0,0,0,0,0,0,0,63679.23958,6330.868571,5009,0,358.9
0,0,0,1,0,0,0,0,0,0,0,0,0,3807.44,53661.49767,5009,0,641.7
0,0,0,0,1,0,0,0,0,0,0,0,10252.7544,6902064.05,150381.2584,13.8,0,13.8
0,0,1,0,0,0,0,0,0,0,0,0,363839.4587,1112452.02,814186.1441,21615.2,0,21615.2
0,0,0,0,0,0,0,0,0,0,1,0,321226.4986,0,139152.97,42689.42,0,29973.52
0,0,0,1,0,0,0,0,0,0,0,0,17921.1625,6902064.05,130.1666667,59.9,0,59.9
0,0,0,1,0,0,0,0,0,0,0,0,29497.42361,505.4,223.7,3364.5,223.7,223.7
0,0,0,0,0,0,0,0,0,1,0,0,62272.95926,6866690.165,293387.1824,9723,0,9723
0,0,0,0,1,0,0,0,0,0,0,0,264396.3655,1173671.65,1637.57,18833.52,0,1637.57
0,0,0,1,0,0,0,0,0,0,0,0,25891.99333,1663402.15,4,112.2,0,4
0,0,0,0,1,0,0,0,0,0,0,0,111700.1552,3796.563529,1430.08,853.3,0,853.3
1,0,0,0,0,0,0,0,0,0,0,0,142100.7191,6662577.977,0,817.4,0,817.4
1,0,0,0,0,0,0,0,0,0,0,0,113730.4783,6902064.05,0,6923,0,2225.1
0,1,0,0,0,0,0,0,0,0,0,0,4315.57619,7696.3,74.4,74.4,0,74.4
0,0,0,0,0,0,0,0,1,0,0,0,42065.62609,0,0.09,123.99,0.09,0.09
0,0,0,1,0,0,0,0,0,0,0,0,0,0,504.8,0,0,504.8
0,0,0,1,0,0,0,0,0,0,0,0,380772.5501,1143307.625,321760.875,97932.3,97932.3,97932.3
1,0,0,0,0,0,0,0,0,0,0,0,99281.54625,0,0,103.32,0,103.32
0,0,0,0,0,0,0,0,1,0,0,0,52952.80136,5121.08,73961.34833,28.21,28.21,28.21
0,0,0,0,0,0,0,0,1,0,0,0,0,23.51,0.3,0,0,0.3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0.1
0,1,0,0,0,0,0,0,0,0,0,0,187684.0027,41804.8,796918.1838,56367.05333,0,4750.7
1,0,0,0,0,0,0,0,0,0,0,0,462231.4871,5622717.009,1083347.509,43428,0,43428
1,0,0,0,0,0,0,0,0,0,0,0,2390.3,375.7,25.8,25.8,0,25.8
0,0,0,0,0,0,1,0,0,0,0,0,37421.35581,225699.3477,82413.19026,6712.1,0,847.9
0,0,0,0,0,0,0,0,0,0,0,1,52541.48333,6902064.05,8460.46,5564.06,0,4021.4
0,0,0,0,0,0,0,1,0,0,0,0,64025.31048,120118.7559,215008.24,3817.54,0,3817.54
0,0,1,0,0,0,0,0,0,0,0,0,379943.2441,5850316.8,499929.2385,6852.5,0,6338.3
0,0,0,0,0,0,0,0,1,0,0,0,38493.95263,498382.8375,8735.3,2486.7,0,1283.3
0,0,0,0,0,0,0,0,0,0,0,1,166892.5433,0,22.19,22.19,0,22.19
0,0,0,0,1,0,0,0,0,0,0,0,80859.56364,16959.225,2693.6875,38,0,38
0,1,0,0,0,0,0,0,0,0,0,0,5509.669,113637.52,1192.2,1192.2,0,1192.2
0,0,0,0,0,0,0,1,0,0,0,0,92156.813,27308.38,2212.8,2481.8,0,2212.8
0,0,0,0,0,0,0,0,0,0,1,0,22327.97,0,0,94.6,0,94.6
0,0,0,0,1,0,0,0,0,0,0,0,13143.56968,89681.01,107511.1021,16498.7,0,162.9
0,0,0,0,1,0,0,0,0,0,0,0,44114.38567,17994.97,121754.6123,14.4,0,14.4
0,0,0,0,0,0,0,0,0,1,0,0,67.78461538,198.9,41.4,41.4,0,41.4
0,0,0,0,1,0,0,0,0,0,0,0,0,61003.04,11913.49231,873.04,6767.773333,873.04
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,7.94,0,0.5,39.1,0,0.5
0,0,0,0,0,0,0,0,1,0,0,0,14390.12222,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,55.4,0,0,24.3
0,0,0,0,0,0,0,0,1,0,0,0,330.1,6884276.076,330.1,330.1,0,330.1
0,0,0,0,0,0,0,0,0,1,0,0,928.28,3832.8,103101.6428,360.2,0,360.2
1,0,0,0,0,0,0,0,0,0,0,0,24195.78528,65556.64,12357.53167,10421.89,0,8749.09
1,0,0,0,0,0,0,0,0,0,0,0,18743.889,65556.64,20958.93522,10421.89,0,1672.8
0,0,0,0,0,1,0,0,0,0,0,0,3127.723077,0,30447.27,760.37,0,760.37
0,0,0,0,0,0,0,0,0,0,1,0,207254.973,20826.38462,82.2,82.2,0,82.2
0,0,0,0,0,0,0,1,0,0,0,0,112848.5081,215834.1624,175004.7498,26526.71,0,4136.5
0,0,0,0,0,0,1,0,0,0,0,0,33.33333333,0,1079.27,70.67,0,19.2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3513.2,0,0,0.1
0,0,0,1,0,0,0,0,0,0,0,0,1.6,0,1.6,1.6,0,1.6
0,0,1,0,0,0,0,0,0,0,0,0,147457.5457,6262055.34,420.0233333,308.29,0,308.29
0,0,0,0,0,0,1,0,0,0,0,0,36598.21531,892.9,30.9,1059.31,0,30.9
1,0,0,0,0,0,0,0,0,0,0,0,61620.36105,6902064.05,344350.8387,345.5,0,345.5
0,0,0,0,0,0,0,0,1,0,0,0,41877.05523,6902064.05,0,32.72,0,32.72
1,0,0,0,0,0,0,0,0,0,0,0,94272.37829,6902064.05,0,0,0,13875.9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.56,0,0,11.56
0,0,1,0,0,0,0,0,0,0,0,0,119571.3309,38348.71,3603.472857,44319.68,0,2924.8
0,0,0,0,0,1,0,0,0,0,0,0,547.5562963,0,25.41,22.01,0,22.01
1,0,0,0,0,0,0,0,0,0,0,0,1132.864,493781.59,232.7,232.7,0,232.7
0,0,0,0,0,0,0,0,0,1,0,0,129943.3449,6902064.05,721516.2936,12721.26,0,8282.2
0,0,0,0,0,0,0,0,0,0,0,1,90793.19059,329047.2553,9719.227368,731.23,0,731.23
1,0,0,0,0,0,0,0,0,0,0,0,990.1444444,0,1325.35,44.4,0,44.4
0,0,0,0,0,0,1,0,0,0,0,0,0,211189.7818,66161.46118,461.51,0,461.51
1,0,0,0,0,0,0,0,0,0,0,0,13414.67938,14767.2,25926.32,497.6,0,497.6
