上海华宇电影股份有限公司,272.13;922.48;476.1;7550.9;4022.2;282.7;,6
中影新农村数字放映有限公司,7.4;,1
EuropaCorp. Distribution ,5197.45;3470.81;5020.4;,3
河南郑州冰点奥斯卡院线广告有限公司,3.4;,1
北京小马奔腾文化传媒股份有限公司,1557.83;58849.3;19542.5;5104.2;1192.2;2896.14;3566.4;3002.2;2920.17;15006.58;,10
Dutch FilmWorks (DFW) ,3839.61;,1
鑫岳影业,405.9;2574.3;53.5;387.3;247.7;525.5;0.0;602.5;933.3;,9
北京星光灿烂影视文化有限公司,5653.3;15526.9;,2
Bazelevs Production ,6008.92;,1
东阳映月影视文化传媒有限公司,6.3;,1
北京缘起文化发展有限公司,17.9;,1
SND ,2066.0;11013.6;,2
大连东方瑞迪文化传媒有限公司,0.9;,1
广东金逸珠江电影院线有限公司,35351.1;82.2;,2
E Stars Films ,398.2;730.92;1280.2;,3
United International Pictures (UIP) ,142065.9;10096.5;51382.8;22565.93;38878.12;10631.1;44285.8;25216.7;147195.3;5373.49;,10
Argentina Video Home ,34947.2;647.41;5722.95;3817.54;9008.62;,5
派拉蒙影业公司,9711.4;55414.79;96695.21;39352.1;38769.3;75537.4;35635.26;5674.0;67134.05;86963.6;72529.3;46.53;20987.36;,13
Warner Bros. ,107.62;5415.7;30604.6;17846.88;4439.06;33879.0;39449.3;4447.67;,8
成都白屋文化传播有限公司,0.1;,1
河北领头羊影视传媒有限公司,188.2;80.8;,2
北京新华环球影视文化传播有限公司,9.2;92.1;,2
北京嘉合映画影视文化传媒有限公司,0.0;,1
新疆自治区电影发行放映公司,0.5;,1
北京万众灿烂影视文化传播有限公司,2973.0;,1
爱微笑文化传媒（北京）有限公司,265.4;11.2;360.7;,3
蒸腾影业（北京）有限公司,73.8;,1
电广传媒影业(北京)有限公司,18118.5;,1
杭州寰耀影视文化传媒有限公司,83.0;533.7;853.3;1113.8;,4
上海格瓦商务信息咨询有限公司,654.4;13.22;,2
杭州诗情画意文化传媒有限公司,236.5;,1
Ascot Elite Entertainment Group ,2027.1;319.2;24840.1;4508.04;3155.54;4404.41;2956.4;2279.7;771.33;,9
河北波仔文化传播有限公司,30.1;6.3;,2
禾木恩泽文化传媒(北京）有限公司,535.2;104.1;24.0;7.5;,4
